ID_Registro,Demanda_Historica_MesAnterior,Precio_Materia_Prima_USD,Capacidad_Almacen_Pct,Indice_Estacionalidad,Ordenes_Pendientes_Clientes,Demanda_Estimada_Unidades
2192,459.0,38.39,21.2,0.87,148,787.0
2193,590.0,37.83,86.6,1.48,115,839.0
2194,445.0,26.08,54.0,1.22,98,664.0
2195,474.0,34.09,80.5,1.42,26,518.0
2196,381.0,26.34,79.5,1.49,90,682.0
2197,553.0,26.11,88.9,1.46,73,711.0
2198,507.0,43.12,52.8,0.97,15,439.0
2199,567.0,44.01,27.1,0.84,137,779.0
2200,460.0,25.34,69.0,1.42,76,673.0
2201,553.0,28.94,48.1,1.49,85,754.0
2202,583.0,33.1,62.6,1.35,72,693.0
2203,661.0,43.1,23.3,0.92,58,662.0
2204,528.0,19.53,33.1,0.88,32,557.0
2205,523.0,24.34,78.5,1.31,113,792.0
2206,522.0,38.54,45.3,0.89,81,637.0
2207,483.0,40.02,92.9,1.43,69,628.0
2208,508.0,26.19,42.8,1.22,113,766.0
2209,554.0,40.08,77.4,0.9,84,648.0
2210,386.0,21.08,63.5,0.87,146,773.0
2211,457.0,41.94,64.9,1.01,145,777.0
2212,416.0,29.4,75.1,1.02,35,449.0
2213,549.0,16.15,23.3,1.0,133,868.0
2214,573.0,23.58,42.4,1.45,136,904.0
2215,625.0,26.63,83.9,1.25,116,849.0
2216,470.0,18.31,66.2,1.38,126,804.0
2217,420.0,44.53,61.5,1.31,135,780.0
2218,407.0,16.78,52.9,1.39,129,790.0
2219,624.0,39.14,58.4,0.87,81,713.0
2220,539.0,39.58,45.3,0.96,97,691.0
2221,467.0,44.77,51.0,1.23,15,436.0
2222,597.0,24.37,69.0,1.5,117,893.0
2223,586.0,36.27,46.2,0.91,79,663.0
2224,361.0,30.33,83.7,1.13,133,709.0
2225,616.0,32.94,39.7,1.46,53,678.0
2226,488.0,24.2,26.3,1.21,28,509.0
2227,446.0,17.83,45.7,1.36,130,804.0
2228,517.0,32.15,41.4,1.16,17,497.0
2229,498.0,44.55,72.6,1.11,62,546.0
2230,493.0,28.65,83.0,0.93,61,571.0
2231,494.0,22.62,71.2,1.29,86,704.0
2232,540.0,38.8,53.9,0.8,124,790.0
2233,494.0,21.56,74.2,1.5,111,795.0
2234,514.0,22.1,28.8,1.4,16,548.0
2235,548.0,17.79,90.6,1.48,29,624.0
2236,433.0,19.48,58.0,1.08,100,711.0
2237,521.0,23.18,59.5,1.45,76,728.0
2238,498.0,25.62,89.8,1.13,143,873.0
2239,360.0,37.74,32.5,0.98,96,604.0
2240,525.0,35.29,55.6,1.35,121,781.0
2241,490.0,34.35,94.9,1.04,130,804.0
2242,464.0,15.05,94.3,0.92,81,655.0
2243,443.0,25.5,68.5,0.84,29,433.0
2244,554.0,22.06,73.5,1.47,26,574.0
2245,408.0,15.73,75.3,1.2,51,555.0
2246,519.0,20.5,90.1,0.9,24,512.0
2247,603.0,36.13,36.8,1.35,83,726.0
2248,558.0,32.18,80.8,0.92,37,540.0
2249,524.0,28.08,80.3,0.9,143,833.0
2250,488.0,34.5,49.3,1.38,78,677.0
2251,630.0,43.55,27.3,1.39,109,816.0
2252,447.0,43.0,53.2,1.3,119,736.0
2253,445.0,32.68,43.6,0.83,39,458.0
2254,476.0,20.12,52.6,0.87,45,551.0
2255,418.0,20.61,36.2,0.95,68,566.0
2256,481.0,44.43,69.7,0.81,106,669.0
2257,581.0,38.43,86.5,1.47,101,811.0
2258,508.0,41.24,64.2,1.3,132,818.0
2259,580.0,24.83,39.9,1.47,35,613.0
2260,561.0,43.73,23.5,0.89,54,575.0
2261,524.0,37.89,53.3,1.0,34,532.0
2262,518.0,42.56,85.6,1.23,95,698.0
2263,374.0,25.67,88.0,1.49,76,622.0
2264,388.0,31.09,59.4,1.16,119,716.0
2265,546.0,26.62,35.5,1.09,109,753.0
2266,500.0,38.77,56.6,1.22,57,567.0
2267,441.0,29.41,35.6,1.5,22,502.0
2268,405.0,28.45,81.0,0.87,125,749.0
2269,384.0,20.97,81.9,0.85,128,716.0
2270,683.0,31.59,22.3,1.02,51,687.0
2271,370.0,19.05,37.4,0.97,148,763.0
2272,587.0,21.75,31.8,1.3,74,735.0
2273,444.0,41.93,60.7,1.1,59,542.0
2274,393.0,16.9,50.9,1.28,143,828.0
2275,460.0,16.04,84.6,1.31,16,526.0
2276,608.0,28.24,66.9,0.84,35,569.0
2277,493.0,25.65,89.0,1.24,69,653.0
2278,655.0,39.3,57.9,1.31,40,672.0
2279,538.0,27.35,33.4,1.12,103,785.0
2280,394.0,24.22,29.6,1.39,65,615.0
2281,693.0,28.34,49.2,0.95,65,722.0
2282,434.0,42.49,39.0,0.94,124,674.0
2283,356.0,22.05,33.4,1.27,20,393.0
2284,644.0,22.2,55.7,1.34,33,658.0
2285,672.0,20.83,53.9,0.94,113,855.0
2286,540.0,23.42,72.9,1.11,12,489.0
2287,607.0,34.39,80.6,1.02,54,617.0
2288,559.0,20.09,26.5,0.99,101,777.0
2289,586.0,41.83,62.0,1.06,33,562.0
2290,583.0,28.84,50.4,1.41,60,684.0
2291,419.0,16.51,62.6,1.34,13,469.0
2292,539.0,15.18,83.4,1.05,91,734.0
2293,503.0,33.04,34.6,0.91,78,608.0
2294,491.0,33.62,37.8,1.2,97,681.0
2295,494.0,44.56,73.5,0.84,11,380.0
2296,544.0,29.0,35.7,0.86,138,833.0
2297,388.0,34.89,29.5,1.38,90,629.0
2298,587.0,17.69,64.3,1.06,37,600.0
2299,444.0,27.56,81.2,0.86,108,692.0
2300,504.0,25.06,68.9,1.02,74,666.0
2301,685.0,41.82,68.0,1.44,80,811.0
2302,521.0,41.38,91.9,1.09,149,850.0
2303,502.0,21.96,82.6,1.46,105,787.0
2304,436.0,28.27,28.3,1.12,43,504.0
2305,613.0,26.17,24.3,1.38,98,814.0
2306,593.0,37.26,31.6,0.8,135,840.0
2307,435.0,27.71,26.9,1.14,127,768.0
2308,576.0,27.27,47.3,1.3,149,914.0
2309,471.0,34.07,78.6,1.33,53,602.0
2310,420.0,24.75,54.5,1.28,17,453.0
2311,448.0,38.47,72.4,1.38,149,830.0
2312,357.0,19.18,67.6,1.32,135,770.0
2313,569.0,40.79,61.2,1.12,22,546.0
2314,601.0,37.72,42.6,0.88,87,699.0
2315,481.0,31.91,94.7,1.08,143,806.0
2316,561.0,31.77,78.2,0.97,148,854.0
2317,588.0,39.29,76.6,1.22,99,781.0
2318,622.0,27.9,20.1,1.02,18,549.0
2319,492.0,35.3,81.5,1.35,21,512.0
2320,388.0,41.25,85.1,1.47,83,618.0
2321,631.0,15.32,58.2,1.29,39,683.0
2322,487.0,43.56,48.2,1.41,106,722.0
2323,614.0,42.87,42.5,1.17,37,571.0
2324,522.0,39.66,38.7,1.45,143,889.0
2325,616.0,36.07,47.0,0.8,14,474.0
2326,333.0,44.19,44.7,1.21,121,661.0
2327,506.0,38.15,22.9,1.38,54,582.0
2328,466.0,24.48,46.6,0.81,60,573.0
2329,371.0,38.32,87.6,0.99,62,505.0
2330,628.0,17.79,37.6,0.85,89,772.0
2331,497.0,38.49,43.6,1.12,112,731.0
2332,462.0,17.42,74.3,1.2,52,572.0
2333,398.0,36.49,66.4,0.82,69,502.0
2334,344.0,44.37,69.5,1.3,37,449.0
2335,686.0,32.12,52.1,1.36,149,1003.0
2336,373.0,36.94,41.5,0.82,129,678.0
2337,556.0,30.82,78.4,1.1,121,813.0
2338,497.0,31.53,38.4,1.42,63,625.0
2339,472.0,40.17,57.7,0.91,46,500.0
2340,606.0,25.02,84.1,1.36,74,729.0
2341,541.0,34.9,49.1,1.28,15,492.0
2342,507.0,32.04,70.9,1.18,143,859.0
2343,524.0,39.05,58.8,0.81,66,587.0
2344,419.0,31.28,22.6,0.92,60,514.0
2345,487.0,30.77,44.1,1.43,124,803.0
2346,426.0,32.27,33.1,0.87,10,385.0
2347,449.0,15.28,56.5,0.94,25,474.0
2348,563.0,43.8,57.3,1.18,75,650.0
2349,390.0,28.09,54.6,1.09,115,699.0
2350,611.0,37.04,35.3,1.38,68,694.0
2351,561.0,20.09,47.7,1.42,19,599.0
2352,591.0,29.81,31.9,1.38,64,707.0
2353,479.0,29.47,23.0,0.96,120,736.0
2354,410.0,27.71,93.4,1.04,59,546.0
2355,586.0,32.81,85.7,1.18,115,825.0
2356,298.0,40.72,69.3,1.17,149,718.0
2357,500.0,24.77,78.8,1.34,138,824.0
2358,531.0,29.88,64.1,1.42,132,865.0
2359,559.0,33.94,65.5,0.93,147,861.0
2360,436.0,38.79,92.2,0.84,55,498.0
2361,533.0,34.81,60.4,1.37,62,615.0
2362,496.0,32.25,21.0,1.28,142,827.0
2363,441.0,17.46,63.0,1.3,26,528.0
2364,325.0,36.75,89.2,1.19,91,593.0
2365,454.0,31.75,70.9,1.38,79,649.0
2366,359.0,34.56,30.7,1.27,140,757.0
2367,451.0,32.25,71.1,1.22,149,815.0
2368,604.0,17.79,61.1,1.31,149,962.0
2369,389.0,19.01,31.8,1.3,116,714.0
2370,505.0,27.46,27.6,0.99,122,762.0
2371,669.0,42.94,83.4,0.81,119,816.0
2372,499.0,20.22,77.5,1.28,51,656.0
2373,607.0,17.18,65.6,1.26,120,881.0
2374,480.0,32.48,30.4,1.38,140,867.0
2375,532.0,38.68,67.6,1.25,30,568.0
2376,566.0,31.44,77.1,1.23,51,648.0
2377,477.0,31.82,88.5,1.26,115,765.0
2378,481.0,17.25,90.1,1.36,147,910.0
2379,498.0,15.4,64.1,0.88,70,644.0
2380,537.0,25.5,93.6,1.19,142,856.0
2381,447.0,22.11,60.1,1.2,64,607.0
2382,557.0,28.48,61.4,1.03,93,725.0
2383,429.0,28.93,27.1,1.37,120,741.0
2384,460.0,36.22,87.9,1.07,97,647.0
2385,417.0,30.98,38.5,1.25,147,832.0
2386,505.0,23.27,86.8,1.42,67,665.0
2387,603.0,39.95,51.0,1.33,82,741.0
2388,564.0,36.5,23.8,0.81,67,616.0
2389,517.0,36.53,93.4,1.48,63,637.0
2390,441.0,43.56,62.2,1.12,26,427.0
2391,483.0,21.9,50.7,0.86,116,752.0
2392,375.0,31.04,40.6,1.07,86,605.0
2393,530.0,21.35,39.6,1.42,144,896.0
2394,505.0,31.93,69.5,1.15,139,837.0
2395,636.0,21.66,26.7,0.86,93,743.0
2396,611.0,22.05,59.4,1.04,64,672.0
2397,503.0,39.02,83.3,1.01,139,808.0
2398,488.0,24.85,91.5,1.28,141,858.0
2399,579.0,39.03,82.4,1.5,50,623.0
2400,527.0,27.56,28.8,1.2,94,734.0
2401,365.0,27.48,59.0,1.16,98,604.0
2402,431.0,20.24,73.0,1.1,116,745.0
2403,489.0,15.8,86.0,1.03,83,646.0
2404,480.0,17.33,87.9,1.38,57,646.0
2405,480.0,27.36,94.8,1.45,79,688.0
2406,514.0,24.3,63.1,0.9,144,843.0
2407,437.0,21.08,32.5,1.5,45,588.0
2408,483.0,36.12,46.5,0.89,124,748.0
2409,359.0,18.75,36.0,0.85,87,589.0
2410,589.0,43.65,55.5,1.04,106,772.0
2411,413.0,36.16,78.6,1.41,117,720.0
2412,508.0,30.75,62.1,1.16,91,697.0
2413,674.0,33.48,90.9,1.17,94,832.0
2414,523.0,31.16,50.0,1.08,29,493.0
2415,441.0,39.81,55.7,1.44,71,616.0
2416,474.0,38.69,56.2,1.03,70,611.0
2417,456.0,27.21,81.1,1.09,27,507.0
2418,295.0,33.82,51.2,1.01,130,626.0
2419,434.0,35.04,36.1,1.24,136,786.0
2420,568.0,16.83,84.6,1.09,125,857.0
2421,312.0,41.97,20.6,1.32,18,372.0
2422,536.0,42.01,77.1,0.88,73,589.0
2423,485.0,15.18,36.0,1.14,69,645.0
2424,597.0,16.93,48.4,1.29,146,962.0
2425,574.0,15.31,65.1,1.34,91,793.0
2426,635.0,26.29,72.5,1.07,68,734.0
2427,390.0,17.81,83.9,1.39,87,660.0
2428,656.0,41.44,33.3,1.33,25,589.0
2429,550.0,42.89,25.0,1.28,18,489.0
2430,490.0,25.65,90.2,1.16,78,659.0
2431,550.0,39.09,88.4,1.31,130,851.0
2432,535.0,39.41,71.0,0.82,113,704.0
2433,580.0,37.6,78.7,0.8,43,536.0
2434,344.0,35.58,66.7,0.92,13,329.0
2435,622.0,21.36,33.6,0.82,113,799.0
2436,540.0,31.22,41.5,0.92,56,582.0
2437,480.0,22.13,78.4,1.5,112,812.0
2438,468.0,33.94,37.2,1.15,134,749.0
2439,486.0,43.77,39.0,1.23,121,751.0
2440,530.0,26.27,62.4,1.28,137,872.0
2441,539.0,22.99,56.8,1.35,119,809.0
2442,580.0,19.71,43.3,1.2,144,930.0
2443,427.0,44.89,53.2,1.02,136,737.0
2444,502.0,27.97,79.4,0.87,45,535.0
2445,543.0,22.75,82.8,1.27,36,580.0
2446,605.0,22.09,41.5,1.19,82,754.0
2447,481.0,44.79,91.2,1.45,73,633.0
2448,452.0,39.03,81.6,1.37,123,752.0
2449,426.0,16.4,42.4,0.86,10,415.0
2450,453.0,21.64,53.5,1.17,110,728.0
2451,511.0,19.05,25.2,1.36,52,631.0
2452,453.0,38.1,21.6,0.91,87,619.0
2453,518.0,16.4,38.7,1.46,139,901.0
2454,460.0,17.4,52.7,1.25,91,713.0
2455,498.0,36.33,22.1,1.37,28,528.0
2456,454.0,17.04,56.9,1.39,105,777.0
2457,568.0,26.41,89.3,1.33,23,570.0
2458,624.0,24.81,34.1,1.06,110,815.0
2459,503.0,43.43,28.7,1.35,76,655.0
2460,473.0,39.73,65.6,0.92,139,742.0
2461,436.0,34.61,69.2,1.19,148,797.0
2462,501.0,30.75,27.6,1.29,114,805.0
2463,534.0,44.96,57.2,0.94,23,467.0
2464,430.0,25.57,24.4,0.88,50,504.0
2465,357.0,28.28,59.8,0.85,42,434.0
2466,560.0,22.64,82.1,1.32,64,687.0
2467,629.0,41.8,40.7,0.84,30,536.0
2468,500.0,43.51,77.8,1.42,42,542.0
2469,467.0,17.01,45.4,1.48,118,820.0
2470,594.0,34.73,58.3,1.16,135,875.0
2471,569.0,28.87,35.9,1.02,14,526.0
2472,502.0,34.84,80.4,0.86,26,445.0
2473,394.0,23.92,94.7,1.27,130,712.0
2474,446.0,31.04,74.1,1.48,114,764.0
2475,578.0,25.53,74.7,0.8,101,747.0
2476,455.0,31.08,44.5,0.99,10,432.0
2477,515.0,29.22,73.2,0.82,25,483.0
2478,365.0,18.74,74.0,1.36,149,813.0
2479,472.0,22.47,51.7,1.49,142,864.0
2480,381.0,15.89,65.5,0.85,24,428.0
2481,527.0,34.91,57.0,0.98,54,572.0
2482,506.0,36.57,90.2,0.92,99,708.0
2483,604.0,32.49,52.1,0.81,87,702.0
2484,376.0,32.96,39.1,1.16,60,536.0
2485,447.0,35.27,83.6,1.3,56,579.0
2486,588.0,36.15,88.8,1.02,112,762.0
2487,511.0,30.39,23.7,1.03,58,610.0
2488,443.0,15.27,78.1,0.92,25,471.0
2489,523.0,35.17,73.8,1.29,52,579.0
2490,548.0,16.3,57.8,0.99,112,795.0
2491,651.0,28.64,24.9,1.1,21,574.0
2492,422.0,36.86,65.5,0.84,30,421.0
2493,508.0,41.12,42.1,1.23,136,821.0
2494,617.0,20.24,51.4,1.5,14,646.0
2495,516.0,34.51,78.2,0.81,92,654.0
2496,492.0,34.68,33.3,1.11,143,814.0
2497,537.0,31.52,93.3,1.15,108,760.0
2498,535.0,29.56,55.0,0.9,88,691.0
2499,427.0,36.6,83.4,1.23,22,461.0
2500,502.0,30.55,51.6,0.99,85,657.0
2501,386.0,29.93,75.8,1.44,84,612.0
2502,509.0,23.74,24.7,1.0,24,496.0
2503,508.0,23.88,47.0,0.91,136,794.0
2504,497.0,18.53,26.9,1.1,110,762.0
2505,341.0,20.3,56.2,1.34,19,396.0
2506,541.0,24.61,92.6,1.3,13,551.0
2507,425.0,15.64,41.4,1.27,35,544.0
2508,589.0,16.75,57.6,1.46,87,794.0
2509,506.0,16.28,51.9,1.1,94,732.0
2510,702.0,27.41,20.2,1.2,130,976.0
2511,500.0,38.93,45.5,1.39,32,540.0
2512,497.0,34.88,47.4,1.33,54,587.0
2513,580.0,39.61,76.5,1.47,71,712.0
2514,405.0,18.48,81.0,1.12,66,611.0
2515,523.0,19.37,94.3,1.47,43,644.0
2516,458.0,28.52,72.3,1.22,28,514.0
2517,515.0,15.86,70.9,1.11,145,885.0
2518,386.0,44.48,36.5,1.44,120,713.0
2519,500.0,16.51,33.6,1.29,136,872.0
2520,508.0,28.04,78.3,1.13,65,651.0
2521,581.0,22.87,23.1,1.1,22,569.0
2522,463.0,21.95,71.3,1.34,55,614.0
2523,501.0,21.13,54.8,1.02,133,809.0
2524,486.0,19.64,31.8,0.82,111,734.0
2525,642.0,19.59,51.3,0.93,86,801.0
2526,507.0,32.52,44.8,0.86,117,717.0
2527,532.0,32.81,90.1,1.26,92,743.0
2528,561.0,29.29,57.1,1.33,80,754.0
2529,544.0,16.93,61.0,0.83,21,499.0
2530,528.0,23.99,52.4,1.43,86,731.0
2531,550.0,41.11,80.1,0.8,60,575.0
2532,513.0,44.49,48.4,0.95,101,646.0
2533,450.0,38.35,32.7,1.19,85,624.0
2534,472.0,31.43,53.2,0.92,20,443.0
2535,553.0,36.46,43.6,1.26,59,640.0
2536,380.0,22.27,47.4,0.89,69,558.0
2537,404.0,16.38,68.6,1.02,41,528.0
2538,399.0,32.51,76.7,1.13,134,753.0
2539,391.0,19.12,31.5,0.82,109,666.0
2540,536.0,17.22,66.2,0.85,105,752.0
2541,547.0,37.18,63.9,1.16,94,719.0
2542,516.0,32.28,67.8,1.16,142,825.0
2543,458.0,42.92,51.3,0.85,23,412.0
2544,459.0,18.57,39.0,1.18,100,724.0
2545,487.0,26.89,93.0,1.04,51,575.0
2546,432.0,40.52,62.6,1.28,21,418.0
2547,364.0,40.03,74.5,0.9,25,385.0
2548,400.0,15.23,28.0,1.38,11,457.0
2549,526.0,21.11,54.7,0.82,51,595.0
2550,479.0,44.77,84.0,1.47,120,768.0
2551,487.0,30.62,88.1,0.84,135,769.0
2552,410.0,36.96,59.2,0.8,106,642.0
2553,493.0,29.19,29.1,1.48,80,670.0
2554,487.0,31.56,92.2,1.3,106,751.0
2555,516.0,15.82,80.0,0.95,75,671.0
2556,431.0,30.45,88.4,1.28,23,447.0
2557,540.0,15.64,53.5,1.2,146,941.0
2558,436.0,33.03,75.8,1.35,30,481.0
2559,434.0,29.28,79.1,1.43,22,484.0
2560,500.0,39.18,66.4,1.16,26,481.0
2561,422.0,16.57,32.6,1.08,103,669.0
2562,387.0,44.41,87.1,1.47,133,747.0
2563,468.0,37.14,57.1,1.29,66,603.0
2564,614.0,39.96,72.7,1.05,70,681.0
2565,572.0,17.52,54.9,1.0,37,591.0
2566,708.0,18.49,38.4,1.12,51,738.0
2567,416.0,27.1,93.7,0.84,97,617.0
2568,386.0,18.63,84.1,1.11,22,451.0
2569,514.0,21.61,44.5,1.01,50,596.0
2570,559.0,36.96,87.4,1.2,79,683.0
2571,520.0,25.97,56.9,1.04,74,639.0
2572,543.0,36.2,43.5,1.29,25,541.0
2573,519.0,41.28,34.9,1.16,58,588.0
2574,612.0,15.78,61.9,1.33,103,836.0
2575,501.0,20.53,88.8,1.4,26,555.0
2576,562.0,21.38,33.6,1.34,39,644.0
2577,656.0,25.9,80.3,0.83,28,591.0
2578,452.0,38.06,91.4,1.28,81,630.0
2579,531.0,31.19,47.3,0.86,124,778.0
2580,606.0,24.6,72.7,1.27,50,655.0
2581,347.0,15.27,55.0,0.98,85,557.0
2582,521.0,34.43,26.8,1.37,58,615.0
2583,525.0,39.26,93.6,0.87,72,602.0
2584,410.0,29.19,20.6,1.06,113,694.0
2585,531.0,15.63,51.8,1.1,77,668.0
2586,529.0,32.57,60.4,0.81,107,708.0
2587,511.0,28.81,62.4,1.03,115,760.0
2588,529.0,28.1,47.9,1.27,55,620.0
2589,465.0,22.45,31.3,1.37,80,678.0
2590,505.0,36.02,28.8,0.88,106,721.0
2591,569.0,21.89,72.1,1.37,13,549.0
2592,391.0,25.09,55.5,1.01,108,653.0
2593,529.0,37.54,68.2,0.96,149,816.0
2594,578.0,35.88,33.7,1.29,122,840.0
2595,421.0,33.48,84.3,0.91,65,546.0
2596,660.0,23.15,64.9,1.48,18,641.0
2597,370.0,41.91,88.5,0.99,51,452.0
2598,500.0,25.2,28.8,1.03,17,461.0
2599,371.0,42.53,91.0,0.82,43,400.0
2600,404.0,25.34,66.9,0.91,146,787.0
2601,378.0,40.0,34.4,0.82,113,618.0
2602,522.0,25.28,84.4,0.87,143,843.0
2603,388.0,41.88,70.5,1.22,83,567.0
2604,581.0,31.1,46.4,1.46,140,900.0
2605,427.0,43.13,36.8,1.03,77,566.0
2606,497.0,32.43,56.7,0.99,132,813.0
2607,549.0,40.96,91.5,1.24,63,653.0
2608,420.0,42.19,41.6,0.85,15,381.0
2609,563.0,38.07,33.8,1.37,20,556.0
2610,507.0,21.26,39.6,1.49,104,806.0
2611,486.0,17.75,85.5,0.88,111,760.0
2612,285.0,25.57,35.1,1.48,50,459.0
2613,438.0,29.34,39.6,1.03,79,599.0
2614,450.0,15.38,55.7,1.27,49,581.0
2615,522.0,39.43,63.4,1.1,74,640.0
2616,471.0,22.68,68.4,1.08,144,853.0
2617,476.0,15.22,20.3,1.18,39,568.0
2618,559.0,23.43,49.9,1.49,64,696.0
2619,378.0,38.07,34.0,1.12,53,476.0
2620,528.0,24.07,81.9,1.47,123,832.0
2621,440.0,29.56,73.3,0.9,62,590.0
2622,412.0,38.9,23.1,1.33,72,605.0
2623,369.0,44.68,94.9,1.33,124,682.0
2624,619.0,16.48,44.2,1.12,107,811.0
2625,530.0,41.94,63.8,0.97,102,698.0
2626,544.0,20.88,64.0,1.07,118,787.0
2627,489.0,39.07,56.8,1.11,78,646.0
2628,518.0,18.61,87.1,1.44,90,762.0
2629,629.0,22.28,31.8,1.32,110,851.0
2630,525.0,38.66,42.6,1.38,79,678.0
2631,416.0,39.76,27.7,0.96,98,625.0
2632,464.0,17.9,43.0,1.15,31,553.0
2633,564.0,38.48,43.4,0.95,59,588.0
2634,482.0,36.2,49.8,1.32,89,659.0
2635,500.0,42.77,48.8,1.25,10,449.0
2636,393.0,40.33,30.8,1.49,82,618.0
2637,548.0,23.99,83.1,0.95,45,625.0
2638,488.0,40.3,22.5,0.87,134,784.0
2639,365.0,37.09,75.4,0.95,127,648.0
2640,542.0,37.82,63.9,1.31,23,535.0
2641,529.0,42.83,24.2,1.0,48,567.0
2642,455.0,31.19,77.4,1.24,137,781.0
2643,529.0,41.88,57.0,1.28,25,499.0
2644,546.0,34.67,24.2,0.89,125,776.0
2645,554.0,22.38,63.3,1.39,85,742.0
2646,542.0,41.83,66.2,1.43,148,886.0
2647,492.0,40.58,26.9,1.26,147,853.0
2648,558.0,41.82,39.9,1.48,45,597.0
2649,481.0,43.99,45.3,1.13,86,627.0
2650,560.0,17.96,76.8,0.81,141,842.0
2651,525.0,33.92,63.0,1.44,66,687.0
2652,393.0,27.33,23.7,0.81,50,469.0
2653,471.0,16.77,29.5,0.94,146,835.0
2654,527.0,16.08,45.0,0.94,80,693.0
2655,400.0,27.92,69.0,0.98,148,786.0
2656,571.0,20.65,34.0,1.34,93,776.0
2657,542.0,38.59,25.9,1.3,16,527.0
2658,493.0,22.2,59.1,0.89,31,501.0
2659,508.0,30.5,34.4,1.45,12,520.0
2660,587.0,40.54,41.0,1.02,79,685.0
2661,621.0,35.59,68.2,1.16,11,541.0
2662,407.0,34.25,24.6,0.95,75,540.0
2663,531.0,24.1,83.3,1.49,17,575.0
2664,536.0,24.94,89.0,1.38,102,800.0
2665,455.0,44.31,64.5,1.05,77,594.0
2666,429.0,38.58,68.3,1.27,67,593.0
2667,423.0,34.81,42.1,1.12,107,707.0
2668,553.0,42.33,60.0,1.39,96,728.0
2669,617.0,30.16,80.0,1.25,78,740.0
2670,598.0,16.42,94.0,1.41,104,852.0
2671,576.0,32.2,82.0,0.83,121,819.0
2672,482.0,42.24,65.1,1.47,45,572.0
2673,386.0,20.69,29.5,1.22,75,605.0
2674,684.0,42.23,67.2,1.19,108,836.0
2675,479.0,37.46,52.9,1.06,33,482.0
2676,549.0,31.91,77.7,0.86,68,609.0
2677,454.0,38.8,51.6,0.82,92,625.0
2678,598.0,35.93,31.7,1.46,71,720.0
2679,502.0,38.69,35.8,1.32,25,511.0
2680,469.0,30.66,49.3,1.41,30,515.0
2681,566.0,20.28,64.3,1.39,26,588.0
2682,490.0,38.7,38.6,1.24,38,509.0
2683,573.0,29.66,94.4,1.19,46,630.0
2684,515.0,27.22,51.8,1.15,127,793.0
2685,499.0,42.36,39.5,1.42,12,485.0
2686,551.0,27.84,81.6,1.03,117,796.0
2687,514.0,36.87,87.9,1.0,127,768.0
2688,410.0,27.16,67.8,1.32,68,615.0
2689,426.0,17.59,83.3,0.96,131,757.0
2690,445.0,44.13,45.7,0.96,138,745.0
2691,430.0,23.67,29.5,0.82,97,641.0
2692,670.0,25.66,53.0,1.07,72,763.0
2693,490.0,19.94,84.8,1.37,33,589.0
2694,510.0,26.95,83.3,0.86,13,495.0
2695,473.0,25.73,60.5,0.89,129,758.0
2696,437.0,33.42,62.1,1.33,18,491.0
2697,500.0,42.37,51.1,1.0,93,656.0
2698,511.0,22.86,74.6,1.3,105,781.0
2699,559.0,17.53,58.9,1.22,96,733.0
2700,471.0,15.42,64.0,0.89,33,491.0
2701,510.0,17.92,44.8,1.12,104,745.0
2702,447.0,41.1,44.5,1.23,83,639.0
2703,464.0,22.34,29.4,1.18,80,644.0
2704,496.0,27.52,74.7,0.96,20,486.0
2705,591.0,43.8,23.9,1.38,115,819.0
2706,603.0,22.11,41.7,0.89,22,533.0
2707,485.0,29.11,59.4,1.02,144,848.0
2708,362.0,22.41,69.3,1.08,126,706.0
2709,417.0,26.94,35.4,1.35,32,510.0
2710,501.0,40.68,60.3,1.5,51,602.0
2711,560.0,22.93,46.9,1.14,116,806.0
2712,415.0,32.89,29.7,1.13,98,644.0
2713,585.0,17.52,58.1,1.12,52,663.0
2714,537.0,23.58,33.5,1.06,126,810.0
2715,475.0,43.05,72.7,1.39,31,512.0
2716,562.0,41.57,30.7,0.86,129,764.0
2717,501.0,30.63,90.4,1.29,149,863.0
2718,447.0,21.92,35.4,1.29,96,713.0
2719,488.0,19.51,75.5,1.08,97,705.0
2720,459.0,20.51,59.1,1.01,57,603.0
2721,527.0,36.19,33.3,1.4,14,482.0
2722,379.0,25.11,84.1,1.19,127,731.0
2723,725.0,32.18,54.3,1.09,95,843.0
2724,433.0,19.29,35.5,1.07,12,433.0
2725,604.0,15.17,37.9,0.98,79,729.0
2726,422.0,26.11,65.0,0.96,24,449.0
2727,514.0,38.55,41.0,0.98,13,437.0
2728,368.0,32.3,90.1,0.93,46,446.0
2729,451.0,21.48,36.6,1.05,26,459.0
2730,499.0,35.94,90.7,1.28,46,532.0
2731,535.0,35.6,23.4,1.4,60,624.0
2732,448.0,27.04,24.3,1.45,37,569.0
2733,568.0,17.48,37.3,1.0,53,628.0
2734,522.0,33.67,73.3,1.3,73,664.0
2735,516.0,43.16,29.4,1.3,62,620.0
2736,567.0,37.34,52.2,1.05,107,716.0
2737,429.0,25.58,61.7,1.08,22,430.0
2738,538.0,21.57,93.3,0.96,55,596.0
2739,569.0,22.21,65.1,1.07,139,880.0
2740,590.0,15.01,84.2,1.33,63,740.0
2741,638.0,34.67,36.5,1.31,64,686.0
2742,456.0,21.07,50.1,1.17,85,658.0
2743,421.0,38.49,86.0,1.46,134,777.0
2744,489.0,38.02,60.4,1.37,117,784.0
2745,323.0,42.2,78.9,1.01,125,644.0
2746,605.0,38.23,31.6,1.18,132,868.0
2747,429.0,34.62,59.6,1.44,51,566.0
