ID_Proceso,Presion_Hidraulica_Bar,Vibracion_Husillo_mm_s,Temperatura_Refrigerante_C,Piezas_Procesadas_Herramienta,Velocidad_Corte_RPM,Desgaste_Herramienta_Micras
2232,149.1,1.62,47.5,697,3414,86.02
2233,152.3,4.37,32.5,1967,2995,161.22
2234,142.1,5.85,37.8,1600,1318,146.06
2235,138.9,2.95,37.4,1031,3114,102.38
2236,160.1,4.55,34.5,400,1702,77.29
2237,138.7,4.0,29.9,1640,1475,118.73
2238,156.7,3.48,40.0,1731,3205,142.79
2239,138.5,3.46,44.0,51,2447,66.98
2240,151.5,5.98,35.6,482,1818,98.3
2241,185.0,4.07,47.6,297,2585,80.42
2242,149.8,4.39,35.1,769,2557,98.78
2243,149.1,5.47,50.7,691,1922,107.38
2244,131.1,2.25,50.3,1701,2924,132.56
2245,159.9,1.21,32.7,272,2821,49.47
2246,136.1,3.68,44.3,1136,1278,108.64
2247,163.6,1.59,43.1,610,1912,64.05
2248,149.0,1.4,42.9,1041,1546,87.3
2249,156.2,5.39,40.1,234,2033,79.52
2250,146.6,4.92,37.4,718,1447,102.78
2251,140.7,1.68,56.3,1656,2086,124.8
2252,124.2,3.03,48.3,1714,1470,136.23
2253,155.2,5.39,47.5,1058,2285,119.82
2254,136.7,1.92,47.6,1537,2289,114.71
2255,160.7,4.66,44.3,372,2035,82.35
2256,149.0,2.1,48.5,1778,1506,128.36
2257,148.9,3.87,30.5,535,1808,82.69
2258,153.5,5.08,25.0,844,1568,101.56
2259,182.7,2.58,43.9,101,1318,48.48
2260,142.7,4.22,53.0,968,2739,119.45
2261,129.9,2.02,40.5,726,2456,84.53
2262,154.6,3.87,39.7,874,1911,98.08
2263,152.3,2.06,39.7,182,2858,66.46
2264,114.3,4.35,39.6,1817,2485,152.8
2265,177.5,5.95,26.3,1862,3490,167.54
2266,129.1,5.92,48.7,150,1982,92.97
2267,137.1,4.46,45.9,115,2894,80.2
2268,163.7,4.84,57.3,1278,2122,132.57
2269,161.0,0.95,45.4,944,1706,82.18
2270,152.3,5.86,43.3,1094,1632,119.39
2271,146.9,3.45,44.8,607,1712,77.71
2272,129.4,5.42,50.9,1675,1984,150.79
2273,141.0,4.57,45.5,291,2088,84.34
2274,125.0,5.18,51.6,1104,1499,119.97
2275,147.2,4.17,43.2,1322,1926,113.48
2276,145.0,4.01,56.0,449,2042,82.24
2277,157.4,2.7,53.6,972,2106,101.68
2278,163.4,4.91,44.3,265,1346,79.3
2279,154.7,4.99,35.2,1382,3481,136.27
2280,151.9,0.57,53.0,1312,2827,100.37
2281,174.6,2.97,38.4,319,1641,59.11
2282,156.2,1.64,62.5,1830,1298,124.35
2283,150.5,2.47,38.6,1460,1279,108.95
2284,160.0,2.7,45.7,1568,2093,125.22
2285,137.8,5.92,25.0,611,3428,109.95
2286,154.3,2.48,52.7,1453,1319,113.82
2287,128.9,4.02,51.1,1311,2575,131.29
2288,154.3,5.55,37.2,534,2657,99.18
2289,164.4,0.98,31.5,310,3130,53.37
2290,150.6,5.24,48.6,879,1333,115.25
2291,138.4,5.54,52.2,191,1750,83.2
2292,123.6,4.53,42.0,1558,1580,127.34
2293,172.9,4.33,43.6,1659,2157,135.01
2294,122.1,4.0,52.5,726,2961,108.4
2295,156.9,1.37,41.1,277,3347,52.36
2296,159.5,1.96,25.0,1328,1256,89.58
2297,157.0,2.97,35.6,272,3229,73.1
2298,153.9,2.23,52.1,704,1489,82.84
2299,131.0,3.52,32.7,525,2210,82.63
2300,163.1,3.1,49.5,1756,3104,144.85
2301,170.0,5.85,53.1,1554,1515,154.02
2302,148.5,1.48,50.8,993,1387,89.27
2303,148.7,5.44,39.5,1744,1738,146.21
2304,150.2,5.38,53.1,293,2326,87.69
2305,172.1,2.83,47.4,641,2195,85.22
2306,133.8,3.92,37.1,730,3328,99.96
2307,147.6,4.84,46.9,302,3329,94.18
2308,134.1,0.56,33.2,802,2050,67.48
2309,166.5,2.48,53.2,378,3135,79.54
2310,168.5,3.43,45.5,1264,3102,119.47
2311,147.6,2.1,52.6,665,2835,82.27
2312,128.8,4.94,45.4,1538,1370,133.18
2313,135.8,1.13,35.5,844,3385,83.66
2314,126.1,4.91,55.3,1240,2354,131.27
2315,157.9,5.18,58.5,1164,2826,129.6
2316,130.6,1.78,41.1,890,1721,82.2
2317,129.5,5.16,26.5,1243,3337,133.02
2318,140.7,1.65,45.2,1158,2479,91.96
2319,161.4,3.87,58.4,1293,2121,119.92
2320,146.3,3.46,36.9,1254,1949,115.87
2321,120.9,3.91,39.5,205,3188,80.13
2322,165.5,2.28,55.2,1189,1870,101.64
2323,117.6,2.91,46.8,196,2408,73.32
2324,148.6,4.13,40.9,106,3292,77.04
2325,155.7,5.1,46.7,384,1234,77.79
2326,155.0,1.77,60.3,1222,3036,106.65
2327,134.7,4.97,38.4,1553,1557,136.8
2328,134.0,3.25,56.4,412,2069,84.33
2329,156.5,3.73,45.7,1888,1525,144.4
2330,131.9,3.55,47.3,767,1881,94.85
2331,166.6,2.91,44.8,668,1206,74.93
2332,144.6,2.28,39.6,1059,3007,98.48
2333,123.6,2.14,49.1,166,3272,74.96
2334,163.4,5.67,49.2,571,1808,97.96
2335,152.5,1.72,33.2,169,2838,51.73
2336,140.8,4.74,52.7,1044,1262,106.75
2337,151.3,1.86,50.6,503,1649,69.74
2338,142.4,4.37,39.8,725,1889,96.25
2339,150.9,2.86,38.1,958,2092,87.3
2340,174.6,5.07,44.5,250,3089,88.67
2341,122.5,2.83,45.9,409,1796,74.77
2342,152.2,2.54,49.3,1676,2009,121.93
2343,178.5,2.61,42.4,511,3295,77.63
2344,148.4,0.65,37.5,1221,1396,76.64
2345,153.1,2.44,45.2,1090,2481,102.65
2346,171.6,1.3,44.8,1002,2529,89.58
2347,163.7,4.83,47.4,226,1693,74.95
2348,157.1,3.31,48.9,1679,2572,133.66
2349,153.4,1.44,42.1,1139,1549,87.86
2350,148.6,4.52,36.1,719,1297,93.37
2351,164.6,2.53,41.3,921,3139,96.53
2352,155.0,1.81,46.7,895,1816,82.31
2353,157.5,5.46,33.9,410,1210,77.57
2354,149.1,1.26,34.2,975,3477,88.74
2355,139.5,1.41,42.3,1240,2039,95.89
2356,152.9,1.27,48.9,1974,2497,132.33
2357,160.6,0.5,33.3,289,2181,41.95
2358,157.7,0.8,51.5,1808,2872,127.49
2359,128.0,5.46,33.5,1260,2661,139.8
2360,158.8,1.3,45.8,1917,2429,130.69
2361,137.8,0.69,49.2,1705,1649,111.87
2362,176.5,4.47,51.7,344,1286,75.69
2363,135.1,5.1,44.7,1431,3375,157.01
2364,159.0,3.43,49.1,1652,2275,128.95
2365,139.0,3.16,60.9,1422,3337,132.82
2366,151.2,5.46,63.9,1501,1679,142.13
2367,155.6,2.91,45.1,1125,3486,118.25
2368,148.5,2.54,45.7,1132,2740,111.05
2369,151.4,0.58,34.7,1294,3063,99.15
2370,145.6,2.59,50.6,1203,2626,113.69
2371,178.8,4.3,39.5,657,3380,104.66
2372,177.0,2.57,48.8,1044,1276,90.64
2373,139.4,3.15,39.4,1412,3246,125.34
2374,146.2,1.71,49.9,1502,2211,114.52
2375,142.6,3.74,30.3,338,2656,74.97
2376,140.7,2.38,41.0,132,1490,50.52
2377,168.6,3.7,46.3,984,2211,113.22
2378,151.1,2.22,48.9,944,2409,101.59
2379,148.8,4.81,51.7,941,2482,120.0
2380,147.7,3.55,43.7,495,1962,85.98
2381,164.0,3.01,60.7,1452,1320,127.98
2382,141.5,2.72,39.3,853,1648,85.92
2383,136.3,5.92,48.4,326,2097,98.73
2384,130.8,1.02,46.9,1525,2823,113.47
2385,133.4,3.22,61.6,1813,3174,154.48
2386,150.6,4.42,40.4,877,1394,102.07
2387,141.7,2.0,53.1,490,3126,79.89
2388,155.2,0.81,39.4,899,2981,81.71
2389,137.2,3.42,58.8,822,3212,109.61
2390,146.1,4.19,54.8,630,1908,92.46
2391,160.5,5.05,42.8,1501,3358,146.03
2392,130.0,1.99,37.3,779,1992,84.15
2393,153.0,2.07,40.3,1243,2101,102.23
2394,140.4,0.67,39.0,1841,2221,115.83
2395,166.2,4.85,61.6,599,2209,100.94
2396,154.5,3.63,38.0,1630,3431,142.08
2397,114.4,4.56,44.6,1604,2565,138.51
2398,157.4,3.56,39.4,660,1794,86.8
2399,151.9,5.58,49.7,1515,3419,160.76
2400,172.1,5.63,43.0,728,2135,108.99
2401,152.5,5.2,45.2,97,3463,84.96
2402,148.0,4.01,45.1,777,1383,91.65
2403,168.7,4.81,25.0,1648,2931,137.8
2404,142.1,4.24,59.8,513,2178,93.93
2405,152.0,1.56,46.3,166,1949,51.66
2406,148.2,4.51,52.3,244,1948,72.9
2407,145.2,1.85,53.9,795,1507,80.23
2408,153.2,1.94,44.1,1292,2621,105.91
2409,149.4,1.94,46.5,1501,2187,116.38
2410,152.1,2.81,54.9,920,2430,103.93
2411,158.5,4.28,43.1,1970,3404,163.61
2412,177.2,1.25,43.8,1429,1583,100.33
2413,143.5,5.27,41.3,1065,3454,132.11
2414,143.2,5.0,51.8,996,2389,125.49
2415,128.7,0.73,59.1,862,2608,86.44
2416,166.9,0.78,46.3,775,1421,58.54
2417,157.9,5.36,42.9,796,2575,118.77
2418,139.4,1.71,46.3,1619,2631,116.56
2419,167.1,2.97,50.1,449,3131,86.06
2420,121.8,2.25,58.7,133,1618,59.44
2421,138.4,4.11,58.0,955,2901,121.24
2422,144.5,2.88,39.3,960,3138,103.65
2423,171.3,5.97,47.4,1342,1316,138.21
2424,165.3,2.58,53.6,586,2345,81.66
2425,142.3,0.87,39.5,1453,1821,100.75
2426,149.8,0.87,38.7,413,2813,60.82
2427,143.5,4.79,58.2,51,3310,81.31
2428,161.1,5.6,32.1,805,3435,115.72
2429,147.7,3.26,42.0,898,1999,102.04
2430,148.5,1.89,53.0,1015,3426,98.53
2431,127.8,4.25,40.2,168,3211,84.48
2432,153.4,3.72,41.7,962,2483,100.52
2433,151.8,2.85,49.6,557,3202,87.51
2434,130.3,5.13,58.9,1365,2774,143.07
2435,133.5,5.66,41.7,70,1590,79.74
2436,151.5,4.81,44.2,704,1258,100.1
2437,157.0,4.72,52.9,919,1276,106.89
2438,158.8,4.32,42.9,400,1909,83.01
2439,168.2,3.64,45.0,946,1662,90.77
2440,143.2,4.92,49.2,683,1233,99.24
2441,130.9,3.77,41.5,1923,2351,149.33
2442,139.3,4.87,30.9,1221,2232,120.57
2443,161.4,2.72,44.0,1393,1635,113.26
2444,143.4,2.66,42.0,1457,2987,123.03
2445,179.6,1.46,44.3,229,2316,47.51
2446,133.8,3.66,48.8,836,2475,106.44
2447,153.9,2.15,52.0,1298,3236,122.69
2448,144.5,3.92,51.9,1957,2878,156.12
2449,169.8,2.49,39.1,1221,3313,111.39
2450,123.4,5.85,44.0,827,1652,119.69
2451,160.0,4.9,46.0,91,2743,83.47
2452,162.9,1.05,53.2,1077,1200,84.18
2453,141.1,4.21,40.4,398,2643,87.62
2454,161.2,3.35,44.6,501,1779,73.82
2455,151.5,1.59,38.3,1946,3026,132.27
2456,153.6,4.93,33.4,1678,2847,146.9
2457,146.9,3.98,42.6,836,3006,109.14
2458,148.4,2.87,57.5,707,2030,89.7
2459,158.3,4.03,48.0,291,2568,76.16
2460,160.3,3.27,28.3,856,1443,83.54
2461,157.3,2.04,49.8,1770,3315,133.45
2462,162.5,2.0,60.7,840,3339,100.6
2463,140.7,1.96,46.4,90,2718,49.34
2464,143.9,5.97,46.4,229,1338,88.45
2465,168.4,2.91,43.7,1354,2605,112.83
2466,159.3,3.79,64.5,1380,3238,134.61
2467,114.2,0.67,45.5,375,2048,59.34
2468,132.2,5.86,35.4,868,2778,116.09
2469,129.9,3.25,46.1,737,1830,87.21
2470,160.3,1.14,41.8,1592,1404,105.32
2471,141.9,0.58,65.2,464,3218,75.91
2472,155.2,1.69,29.5,1058,2181,88.98
2473,149.8,0.68,48.5,719,1202,63.45
2474,143.8,5.86,51.9,777,2093,114.41
2475,157.3,1.38,52.4,771,2351,78.55
2476,139.6,4.38,54.4,1017,1462,110.97
2477,163.2,2.81,55.0,1070,1235,93.08
2478,155.1,3.4,44.5,1300,2304,110.74
2479,153.1,5.13,40.1,1044,2170,113.81
2480,167.5,2.29,45.4,271,2220,62.47
2481,132.0,3.45,39.0,887,1989,97.03
2482,153.5,4.99,43.7,303,2338,82.85
2483,116.7,3.3,45.1,1949,2383,147.22
2484,168.2,4.86,40.8,920,3423,120.12
2485,153.3,4.26,28.5,348,1629,75.62
2486,161.3,1.1,49.0,1303,1899,104.14
2487,149.1,1.52,58.1,1662,2586,124.64
2488,164.2,5.29,51.1,1921,2255,163.62
2489,153.6,0.71,51.3,882,1877,77.54
2490,158.3,0.99,56.3,1825,1711,118.42
2491,160.9,5.58,50.0,1055,2654,134.3
2492,145.5,2.5,46.3,1585,1206,116.66
2493,123.9,2.58,49.3,1696,1696,126.07
2494,147.4,1.01,47.3,381,1884,57.94
2495,129.2,4.11,35.3,1484,2089,133.22
2496,148.9,2.56,25.7,834,3133,93.38
2497,180.3,5.16,49.0,1989,1904,158.92
2498,143.7,5.2,48.4,1540,2482,140.88
2499,136.5,2.02,57.1,653,1384,77.58
2500,152.6,3.31,54.8,1968,3496,164.05
2501,165.8,4.29,39.7,993,3068,115.67
2502,159.2,4.35,25.5,1097,3356,129.73
2503,159.8,3.04,48.2,222,3152,73.69
2504,155.1,1.54,54.3,96,1725,48.0
2505,128.8,5.73,39.5,1140,1528,121.0
2506,141.3,4.79,33.3,1473,2413,139.29
2507,169.4,4.3,36.3,1916,2779,157.95
2508,147.4,3.24,45.5,331,3397,80.28
2509,135.6,1.52,32.4,591,1790,64.47
2510,125.3,0.86,40.4,532,3055,68.15
2511,132.9,2.44,34.8,1161,1201,87.88
2512,133.0,5.87,49.5,1676,3266,159.6
2513,146.7,4.67,49.0,1123,3223,129.67
2514,152.4,2.87,48.2,716,3089,88.08
2515,155.3,4.02,38.3,871,1697,90.17
2516,146.5,1.65,51.6,233,2825,61.02
2517,135.8,3.12,50.7,1878,1330,134.26
2518,166.8,2.44,48.4,1174,1632,100.09
2519,168.1,4.77,42.6,967,3335,126.67
2520,150.6,2.86,41.9,1778,3424,145.14
2521,140.1,1.87,44.4,1294,1857,106.08
2522,147.5,4.61,49.1,1442,2927,138.13
2523,150.2,2.95,40.7,234,2906,70.57
2524,164.8,2.46,39.2,1306,1355,105.84
2525,148.8,2.6,50.9,1380,2575,119.67
2526,142.9,1.64,41.0,687,1654,65.79
2527,151.8,2.63,35.8,410,2751,73.92
2528,173.4,1.33,44.4,170,2966,55.09
2529,179.4,0.5,56.5,1283,2169,95.7
2530,162.3,3.22,38.4,1295,1672,110.55
2531,139.3,4.78,43.0,1907,2177,147.72
2532,154.7,2.81,37.9,717,1262,76.4
2533,120.6,1.34,41.6,910,1818,83.17
2534,150.6,3.14,37.3,1366,3396,121.28
2535,149.0,5.62,33.2,1668,3203,152.9
2536,132.2,3.86,53.9,1291,2793,136.16
2537,147.3,4.71,46.8,536,2383,92.11
2538,160.4,1.41,27.3,327,1537,40.85
2539,119.5,1.7,31.5,687,1393,62.63
2540,129.6,5.57,39.0,1260,2626,137.89
2541,135.1,2.55,30.5,733,2598,78.78
2542,145.2,3.22,41.7,687,3168,103.23
2543,117.5,1.69,35.8,1421,2334,101.84
2544,179.2,4.26,47.3,1961,1427,144.53
2545,152.6,2.04,55.9,723,2188,85.4
2546,133.2,5.63,42.5,1181,2997,139.97
2547,153.2,5.96,55.3,1057,1929,132.0
2548,146.6,0.94,43.9,1200,3280,101.93
2549,149.7,0.66,38.8,986,1805,79.18
2550,158.7,3.71,49.0,1789,3404,155.81
2551,146.7,3.49,41.3,679,1929,89.24
2552,153.6,5.85,49.7,1276,2054,138.37
2553,137.8,0.69,31.2,1130,1747,81.02
2554,174.9,4.17,48.9,1300,3209,128.99
2555,169.1,3.66,43.4,533,2909,86.31
2556,136.9,4.02,52.3,1211,2675,123.55
2557,158.4,4.58,51.2,166,1927,71.27
2558,144.2,4.5,43.5,854,3425,107.45
2559,139.6,2.9,47.9,1262,1775,119.03
2560,159.8,3.01,46.4,1435,2009,121.76
2561,171.9,4.54,43.0,1961,2399,152.98
2562,149.2,5.23,47.3,196,2016,81.52
2563,150.2,5.62,31.2,1433,2034,137.48
2564,161.4,0.54,50.4,1400,1803,96.2
2565,147.1,4.58,49.0,682,1949,99.99
2566,127.2,2.2,32.4,528,2022,66.06
2567,116.7,4.17,45.1,1531,3183,143.78
2568,159.5,4.36,41.1,1749,1737,145.71
2569,154.3,4.7,54.9,127,2572,84.65
2570,153.6,4.7,40.6,1852,2361,151.64
2571,166.7,2.39,47.0,202,1719,55.22
2572,150.6,3.29,38.9,674,2110,82.74
2573,137.6,5.24,32.9,1254,3087,137.96
2574,134.0,0.78,44.0,999,2103,82.09
2575,174.2,5.65,50.9,1757,2738,164.11
2576,162.9,5.94,39.6,1371,1270,134.7
2577,151.1,3.46,53.3,698,1455,82.11
2578,152.0,6.0,60.2,164,2296,90.82
2579,152.5,2.92,31.5,1510,1297,107.42
2580,170.2,1.99,40.0,1202,1208,92.17
2581,130.1,0.69,34.1,1322,2051,97.13
2582,133.5,0.67,45.2,58,2221,43.74
2583,150.7,2.68,48.6,410,1781,74.39
2584,152.4,5.27,43.9,410,1592,90.14
2585,142.0,4.97,52.8,873,1545,113.11
2586,144.2,2.69,34.9,368,3128,68.31
2587,158.3,4.0,52.5,1704,1558,133.63
2588,147.9,0.8,39.1,1123,2059,87.43
2589,144.0,5.55,49.8,177,1635,81.23
2590,145.9,2.3,41.2,1954,2982,141.03
2591,136.1,5.19,40.1,503,3280,105.15
2592,161.7,2.28,59.9,1328,2069,110.52
2593,164.3,5.38,36.1,761,3460,109.84
2594,154.6,3.37,55.3,1083,1363,115.09
2595,152.2,2.92,49.8,1336,3269,123.45
2596,165.8,4.26,39.8,773,2089,95.1
2597,158.6,5.92,43.4,284,1807,87.47
2598,156.9,4.01,51.5,913,3266,116.67
2599,134.1,4.06,49.5,770,1811,97.73
2600,172.4,3.92,42.3,185,2417,75.19
2601,144.8,2.93,43.9,1111,2721,109.49
2602,140.8,4.58,51.9,1914,1486,151.29
2603,172.6,3.16,41.2,1611,3345,144.1
2604,141.3,1.97,37.4,1595,2303,113.48
2605,127.9,3.08,53.3,173,3112,78.48
2606,151.9,4.27,46.5,358,2275,81.99
2607,156.0,3.43,59.1,1962,2369,152.57
2608,150.6,4.45,36.4,1067,3220,127.76
2609,178.8,3.79,58.6,993,2088,102.99
2610,126.8,2.97,62.7,1299,1476,113.99
2611,177.1,3.25,37.5,1390,3481,123.36
2612,147.5,3.51,49.5,742,2422,101.09
2613,147.0,3.55,39.4,847,2615,97.84
2614,159.0,3.85,32.2,1999,3271,154.09
2615,140.4,1.05,36.0,1065,3478,96.21
2616,156.6,4.54,44.7,1184,2496,113.14
2617,158.8,1.9,48.0,1675,1695,119.34
2618,157.7,2.8,47.7,323,1213,60.56
2619,151.1,0.67,53.1,1921,2311,121.56
2620,175.7,0.54,39.5,1445,3378,109.28
2621,169.7,3.71,39.5,1290,2883,120.95
2622,143.3,0.55,49.8,1373,3260,101.66
2623,162.6,5.44,40.1,1562,3464,162.73
2624,159.8,4.45,60.2,363,3216,97.01
2625,137.4,4.07,46.9,689,3393,105.56
2626,153.5,1.97,44.6,1146,2592,97.63
2627,138.7,3.04,33.1,1768,1913,132.04
2628,134.9,5.91,51.8,1114,2146,132.54
2629,163.3,5.76,57.3,84,2098,82.03
2630,153.7,5.22,46.8,445,2577,94.5
2631,135.2,2.67,55.5,1543,2133,120.22
2632,153.4,4.16,44.0,1913,1369,139.14
2633,149.1,1.1,60.2,1702,1252,113.03
2634,163.3,5.19,25.9,1903,2586,166.6
2635,133.9,1.72,49.6,1514,2090,115.44
2636,152.4,3.44,32.0,614,2407,81.68
2637,131.1,3.61,48.2,1593,2984,143.34
2638,149.7,5.83,44.8,599,2943,110.98
2639,165.9,2.24,31.7,1360,3159,114.56
2640,130.6,3.69,43.5,718,1544,76.45
2641,138.8,5.33,51.5,1302,3257,143.8
2642,138.1,4.23,47.3,1366,1662,122.18
2643,158.8,2.74,41.2,852,2640,92.58
2644,155.5,3.96,44.3,105,3275,74.42
2645,160.2,1.43,39.1,642,2376,72.05
2646,128.9,4.27,48.5,1299,1286,123.62
2647,145.7,2.42,45.4,931,1673,93.75
2648,131.6,2.28,55.8,1836,2268,135.73
2649,157.0,5.65,40.9,1629,1749,140.58
2650,135.8,5.97,41.1,1681,3197,160.83
2651,183.6,3.68,38.6,1782,2665,141.7
2652,132.3,2.15,39.9,794,2644,79.65
2653,181.4,4.74,49.8,1586,1973,142.8
2654,145.1,4.96,55.1,1802,1411,150.42
2655,139.6,5.66,40.8,1115,2724,127.03
2656,153.3,4.13,47.1,288,2225,86.23
2657,163.9,1.5,34.8,1143,2961,91.95
2658,139.1,4.19,45.0,131,1453,61.56
2659,157.0,3.75,56.4,123,1946,69.64
2660,158.0,2.32,49.3,1097,1693,94.15
2661,153.6,1.51,30.2,1891,3462,136.7
2662,149.4,3.93,41.1,1167,2603,115.39
2663,151.2,4.79,48.6,412,2855,97.68
2664,164.8,2.86,42.2,1167,2628,112.34
2665,141.5,3.5,53.2,1136,2001,106.87
2666,163.5,5.79,49.0,330,2625,95.42
2667,148.9,5.27,50.6,1681,1564,149.21
2668,173.5,2.67,51.6,1820,1712,134.99
2669,166.2,1.68,41.9,1584,1500,115.09
2670,175.6,1.19,40.8,1822,3008,127.7
2671,163.6,1.03,39.5,684,1516,67.48
2672,144.1,1.2,56.0,1020,2143,89.8
2673,150.5,4.03,40.6,1315,1523,111.16
2674,159.9,2.75,30.0,1447,3481,118.64
2675,138.6,1.76,47.4,686,2833,79.3
2676,153.5,5.62,41.5,114,1994,81.3
2677,169.6,2.88,36.2,207,1440,50.05
2678,144.1,3.02,35.2,701,2777,88.76
2679,155.9,2.85,41.9,574,3329,88.78
2680,160.3,5.27,36.3,240,2289,87.5
2681,139.0,4.02,42.0,1434,1851,124.2
2682,147.2,2.12,44.7,695,2168,80.74
2683,156.8,4.95,40.6,1790,1991,146.9
2684,177.5,3.09,62.1,1468,2435,132.51
2685,139.7,5.73,44.1,1080,1963,129.26
2686,148.0,4.21,43.8,1573,3126,141.5
2687,149.9,0.58,56.9,821,3313,85.37
2688,138.9,5.44,46.1,235,3089,100.25
2689,151.1,2.61,35.5,1157,3111,109.42
2690,125.2,4.42,45.2,977,1938,101.59
2691,145.6,3.82,46.1,213,2982,74.09
2692,143.2,3.1,39.0,1696,1433,126.23
2693,135.4,3.1,49.5,707,1622,85.6
2694,146.7,1.07,40.8,584,1914,61.82
2695,151.4,2.44,44.1,208,1589,52.31
2696,143.4,2.1,45.5,267,1910,52.18
2697,167.9,2.38,42.4,1388,2442,114.84
2698,156.1,2.21,41.7,1411,2637,116.69
2699,143.7,3.76,41.9,1809,3261,147.96
2700,147.1,3.35,54.8,362,2487,82.03
2701,152.0,2.91,32.9,843,2938,98.86
2702,170.1,4.31,50.9,449,2862,100.77
2703,148.9,3.79,45.6,438,1837,77.98
2704,178.8,1.05,49.2,699,2069,75.85
2705,154.8,2.88,39.4,1801,2638,131.41
2706,151.8,4.31,43.1,370,2033,78.38
2707,172.2,2.22,35.6,698,1719,71.15
2708,169.6,1.61,47.5,893,3018,87.88
2709,127.0,4.27,43.0,668,2712,99.2
2710,151.3,3.57,54.6,924,1989,100.84
2711,157.4,4.59,25.0,1648,2011,128.55
2712,137.8,3.86,38.4,1759,2717,146.16
2713,136.1,2.69,38.7,1976,2007,142.0
2714,171.2,5.19,43.9,191,1646,79.13
2715,163.0,5.69,31.6,1065,1371,107.99
2716,145.9,4.17,52.8,784,1521,95.13
2717,139.1,2.6,44.7,1650,1453,119.3
2718,148.3,1.6,44.5,704,1273,70.44
2719,146.7,1.19,39.1,424,2713,62.42
2720,140.8,2.62,42.7,1443,2631,123.14
2721,129.4,3.62,40.4,1315,1664,116.09
2722,145.1,1.25,42.6,1237,2230,88.71
2723,152.7,5.98,28.4,77,2948,83.84
2724,141.1,1.66,47.2,640,1996,75.24
2725,158.3,4.93,41.2,1327,2510,132.22
2726,160.3,4.49,35.8,447,3124,94.83
2727,141.0,3.92,53.1,1343,3131,136.44
2728,131.4,2.57,56.5,1284,3216,126.41
2729,144.8,2.32,45.4,1932,2533,138.91
2730,154.4,5.78,42.2,823,1404,108.04
2731,130.1,3.89,40.1,98,1430,64.48
2732,130.4,0.75,37.1,1692,1384,105.72
2733,126.6,5.68,48.3,1719,3274,157.99
2734,144.7,5.21,45.1,1239,2815,132.19
2735,180.3,3.09,48.5,1077,3378,113.25
2736,141.7,4.71,44.6,1742,1945,148.86
2737,169.0,3.36,37.2,251,2417,75.54
2738,172.8,2.07,38.3,1370,1978,104.66
2739,134.8,1.27,41.2,1305,2704,97.31
2740,146.5,5.98,50.8,524,2676,104.37
2741,151.1,1.34,47.1,1371,1330,96.56
2742,149.2,0.96,53.1,638,2185,69.28
2743,146.7,0.99,42.3,113,2891,47.94
2744,130.5,2.84,39.2,537,2961,80.39
2745,128.5,4.57,48.5,1143,3087,132.69
2746,173.1,0.82,37.7,1412,1303,90.75
2747,152.7,0.55,44.8,1608,1646,108.3
2748,165.8,3.07,48.2,297,2609,78.04
2749,150.8,4.37,42.5,1389,1944,128.77
2750,183.1,3.66,35.9,1301,1233,108.21
2751,128.8,4.42,35.4,1331,1956,120.05
2752,145.5,3.81,42.8,91,2779,72.48
2753,156.9,3.98,50.7,916,2552,113.48
2754,150.3,3.45,38.4,635,1872,83.41
2755,147.3,4.97,40.7,1871,2674,158.17
2756,160.1,1.66,40.2,936,1555,80.25
2757,154.9,5.06,36.6,1143,2447,122.38
2758,120.1,4.75,47.2,794,2403,110.34
2759,150.6,5.84,64.0,732,1793,116.34
2760,144.6,3.03,43.7,851,3303,100.78
2761,155.4,1.48,50.2,1018,2076,90.4
2762,106.3,2.71,55.0,267,3207,78.07
2763,159.0,4.71,39.7,435,2098,86.88
2764,151.6,4.98,47.9,1931,2371,161.55
2765,155.8,4.07,49.6,499,3417,98.16
2766,139.2,5.5,63.7,1031,2256,132.8
2767,171.7,3.58,34.4,325,3420,73.93
2768,137.4,1.47,51.3,1007,2464,93.71
2769,143.6,5.03,51.4,1385,2847,137.11
2770,132.3,3.9,47.6,361,1983,75.58
2771,134.7,0.96,41.1,357,1260,41.66
2772,158.4,2.24,39.3,1143,3235,104.21
2773,121.3,5.92,54.4,1908,2020,171.25
2774,154.9,5.62,39.4,1245,2193,125.81
2775,160.8,2.68,34.7,1723,1702,116.44
2776,148.7,3.95,33.0,1665,2412,137.9
2777,155.1,5.19,32.8,1710,2738,142.82
2778,159.7,3.76,60.3,1670,1913,136.18
2779,152.1,4.54,47.9,639,1297,91.48
2780,124.1,1.43,51.3,1133,3364,100.0
2781,156.2,5.77,44.3,235,2590,84.97
2782,169.3,3.41,43.6,264,1664,67.92
2783,160.4,2.69,43.9,1234,2297,107.65
2784,163.2,4.25,63.0,1854,1873,151.37
2785,153.5,1.73,53.2,698,2644,81.94
2786,168.2,1.54,60.9,1149,3099,109.03
2787,124.7,2.2,55.6,610,1943,77.78
2788,136.4,4.79,55.1,689,2130,104.28
2789,178.2,3.76,42.3,1247,2788,120.12
2790,154.2,2.12,48.0,1973,3057,146.1
2791,163.9,2.79,50.8,278,1625,65.6
2792,142.4,4.74,35.2,306,2116,80.39
2793,139.1,2.67,47.4,1698,1580,118.82
2794,150.4,5.19,49.8,610,2287,108.49
2795,156.6,1.95,43.0,110,3001,55.78
2796,153.4,4.06,50.9,208,3146,85.21
2797,151.9,4.16,26.8,765,2163,90.78
2798,147.6,2.16,42.5,1849,2743,142.84
