ID_Orden,Unidades_Ordenadas,Num_Componentes_BOM,Experiencia_Operador_Anos,Nivel_Complejidad,Mantenimiento_Programado_Turno,Tiempo_Ciclo_Minutos
3539,100,23,14.3,3,0,93.22
3540,383,6,0.7,1,0,107.07
3541,532,39,11.5,2,1,213.24
3542,688,5,3.3,1,1,167.28
3543,341,42,6.7,3,0,208.92
3544,347,18,13.7,4,0,153.2
3545,102,31,9.4,4,1,148.16
3546,103,43,0.7,2,0,162.57
3547,852,25,4.7,4,0,273.47
3548,786,25,9.9,3,1,237.04
3549,865,22,7.4,4,0,257.13
3550,999,26,5.2,3,0,287.46
3551,611,18,12.6,3,1,191.91
3552,395,22,6.9,2,1,156.61
3553,366,39,0.8,4,1,225.66
3554,430,43,9.1,2,0,203.09
3555,629,41,7.3,2,0,238.25
3556,828,12,9.7,1,0,196.5
3557,579,27,8.8,4,0,209.41
3558,573,31,0.6,2,1,220.86
3559,279,14,10.7,2,1,114.83
3560,962,37,14.1,5,0,318.41
3561,281,10,5.3,4,1,136.54
3562,451,20,7.0,4,1,188.63
3563,414,22,9.2,3,0,159.47
3564,156,20,6.9,4,1,135.12
3565,557,16,8.7,2,1,175.44
3566,444,11,14.0,3,1,139.97
3567,236,25,5.1,3,1,147.15
3568,669,34,8.6,4,1,267.35
3569,146,27,9.8,3,0,129.55
3570,767,38,0.7,2,0,274.91
3571,411,16,3.2,4,0,178.79
3572,291,14,8.3,1,0,101.25
3573,153,40,5.8,2,1,163.84
3574,368,16,8.1,3,0,143.12
3575,889,22,1.3,4,0,275.93
3576,392,10,11.2,2,1,130.98
3577,573,44,3.5,2,1,253.87
3578,851,13,8.2,2,0,216.42
3579,749,36,12.3,2,0,243.18
3580,340,6,6.7,1,0,87.86
3581,538,40,9.1,2,0,221.38
3582,221,13,3.4,3,0,121.23
3583,954,6,12.5,2,1,212.45
3584,910,30,8.8,2,0,255.37
3585,188,42,9.2,3,0,170.89
3586,115,15,2.3,2,1,98.13
3587,912,41,6.0,1,0,284.57
3588,500,25,5.5,3,1,205.33
3589,298,7,12.9,2,0,86.46
3590,589,31,6.3,3,0,226.36
3591,398,23,11.8,2,0,151.61
3592,363,19,5.8,2,1,160.75
3593,699,44,10.7,2,0,259.49
3594,456,14,12.7,2,0,128.11
3595,243,10,5.7,3,0,115.22
3596,340,22,8.4,3,0,150.08
3597,897,10,4.5,4,0,239.54
3598,588,20,13.8,2,0,174.39
3599,423,20,8.2,2,0,148.73
3600,151,23,4.4,1,0,104.06
3601,215,15,1.6,4,0,127.07
3602,829,30,1.7,4,0,280.56
3603,143,5,8.5,1,0,50.23
3604,189,24,1.9,4,0,149.75
3605,58,11,0.7,4,0,105.32
3606,158,30,7.9,2,1,144.18
3607,272,22,6.9,3,0,142.77
3608,704,22,14.7,1,0,185.81
3609,228,38,1.8,3,0,177.48
3610,127,16,8.4,2,0,87.38
3611,828,33,14.7,4,1,277.51
3612,863,15,12.5,2,0,210.85
3613,391,43,12.2,2,1,198.44
3614,519,15,11.4,3,0,173.85
3615,194,21,13.7,2,0,102.4
3616,69,6,11.0,2,0,48.21
3617,51,11,5.5,5,1,107.78
3618,185,42,9.8,2,0,155.34
3619,750,18,12.6,3,0,210.72
3620,395,33,6.5,2,0,179.39
3621,563,40,13.5,2,0,219.79
3622,734,39,3.9,3,0,265.74
3623,196,35,11.7,4,0,166.77
3624,745,29,5.9,1,0,220.98
3625,222,28,13.5,3,1,142.43
3626,960,29,2.7,2,0,278.92
3627,204,43,14.3,2,0,156.93
3628,216,24,13.5,4,0,135.04
3629,143,12,11.5,4,0,111.06
3630,131,32,7.4,4,0,152.38
3631,913,7,13.6,3,0,217.75
3632,542,24,12.2,2,0,175.93
3633,570,34,7.9,3,0,210.4
3634,66,26,11.3,1,1,83.22
3635,509,28,10.5,3,1,192.0
3636,857,25,8.1,3,1,258.03
3637,396,31,12.0,1,1,158.73
3638,228,24,2.7,3,0,144.48
3639,749,23,13.4,4,0,231.22
3640,279,12,6.8,2,0,114.08
3641,334,32,11.5,3,0,165.24
3642,852,6,7.0,3,0,204.27
3643,405,39,11.0,3,1,205.69
3644,574,44,4.8,4,1,266.12
3645,980,22,9.3,4,1,277.27
3646,465,27,12.8,1,0,156.23
3647,318,13,1.7,1,0,116.88
3648,720,25,13.5,3,1,222.13
3649,733,34,8.4,4,0,257.57
3650,451,5,4.9,1,0,114.34
3651,606,5,10.4,5,0,169.39
3652,475,12,9.2,2,0,138.13
3653,955,37,12.1,3,1,300.61
3654,722,6,2.5,4,1,217.06
3655,640,28,3.5,4,0,240.01
3656,417,42,12.9,1,0,172.65
3657,696,36,9.6,2,0,234.02
3658,805,32,1.0,2,0,249.34
3659,100,17,5.9,5,1,128.51
3660,480,42,9.5,5,0,246.91
3661,94,13,13.1,3,0,79.89
3662,923,44,8.9,2,0,293.35
3663,769,24,9.9,2,0,216.95
3664,721,39,6.5,2,0,247.44
3665,159,5,12.7,4,0,85.41
3666,97,41,7.2,4,0,157.24
3667,710,8,6.4,4,0,194.65
3668,885,26,7.6,3,0,261.75
3669,79,40,2.9,4,1,169.09
3670,502,15,10.2,1,0,134.62
3671,545,24,4.3,5,0,226.19
3672,301,42,13.5,3,1,187.44
3673,988,13,2.6,2,0,247.4
3674,520,21,14.2,4,0,183.17
3675,836,19,10.3,3,1,241.98
3676,119,18,5.3,5,0,131.34
3677,323,9,2.2,4,0,137.51
3678,159,13,6.8,3,0,112.47
3679,54,17,2.2,2,1,91.23
3680,389,18,3.5,3,0,157.57
3681,350,26,7.5,2,1,156.02
3682,57,24,13.5,3,1,108.23
3683,753,28,10.3,3,0,241.87
3684,486,25,8.8,2,1,186.72
3685,992,29,6.7,2,1,285.06
3686,632,24,13.3,4,0,221.57
3687,284,12,4.8,3,0,121.98
3688,344,40,5.2,4,0,209.85
3689,369,31,4.0,2,0,180.68
3690,250,43,14.7,2,0,167.97
3691,602,42,4.9,4,1,274.19
3692,683,37,11.9,4,1,266.64
3693,243,40,10.5,3,1,190.71
3694,830,42,1.6,2,0,298.04
3695,602,7,9.8,2,1,160.5
3696,348,8,12.0,4,1,130.88
3697,813,13,9.9,4,1,234.11
3698,703,41,11.4,3,1,264.82
3699,447,44,9.9,5,1,250.17
3700,912,39,4.5,2,0,289.21
3701,571,18,13.7,5,1,196.92
3702,555,38,8.5,1,0,206.43
3703,674,30,8.1,2,0,219.42
3704,288,14,14.9,1,1,93.1
3705,301,14,12.4,3,1,130.18
3706,744,40,13.5,2,0,244.9
3707,97,12,11.4,2,0,72.13
3708,994,31,11.4,2,1,278.98
3709,152,13,11.2,4,1,104.99
3710,520,33,3.0,3,1,226.81
3711,519,32,13.5,4,1,218.58
3712,918,6,0.6,4,1,241.33
3713,977,30,14.3,4,0,292.43
3714,648,23,5.3,5,1,249.08
3715,907,28,8.3,2,0,259.47
3716,746,30,5.0,3,0,244.83
3717,304,39,13.3,4,0,185.41
3718,778,23,4.1,5,0,273.92
3719,413,19,2.0,1,0,146.28
3720,677,34,5.7,2,1,242.39
3721,677,34,2.3,3,0,245.75
3722,205,23,1.8,2,1,135.79
3723,933,20,6.2,2,0,247.34
3724,599,31,0.8,3,0,234.21
3725,144,20,10.6,2,1,114.72
3726,269,34,12.6,4,1,182.48
3727,474,10,2.9,2,0,145.42
3728,670,23,3.5,2,0,216.11
3729,779,23,13.1,1,0,199.97
3730,643,25,12.9,3,0,196.55
3731,257,40,2.6,5,1,218.77
3732,224,7,13.6,4,0,103.01
3733,971,9,2.8,2,0,230.93
3734,325,14,7.5,2,0,114.46
3735,942,21,4.6,5,0,297.53
3736,460,22,2.9,1,1,180.84
3737,439,9,1.1,4,0,169.13
3738,332,37,10.2,3,1,188.67
3739,249,32,5.8,2,1,159.95
3740,836,44,4.0,3,0,305.12
3741,340,33,8.9,2,0,170.71
3742,781,39,14.3,4,0,269.36
3743,736,24,2.3,3,1,243.63
3744,754,15,2.7,3,0,216.62
3745,355,23,3.8,1,0,145.43
3746,549,10,2.8,3,1,178.82
3747,183,11,10.1,2,0,79.13
3748,69,31,12.6,5,0,137.08
3749,665,42,7.8,2,0,247.2
3750,922,20,4.1,4,1,269.03
3751,108,36,7.9,3,0,143.71
3752,826,33,10.7,1,0,237.53
3753,575,29,11.5,2,1,205.72
3754,788,17,11.3,3,1,222.5
3755,790,43,4.8,3,1,299.12
3756,320,34,9.6,2,0,165.68
3757,745,6,4.0,4,0,202.81
3758,108,15,6.5,1,1,69.67
3759,991,20,12.5,4,0,265.34
3760,390,28,14.0,4,1,183.67
3761,579,32,3.3,3,1,242.75
3762,529,44,14.8,2,1,226.47
3763,93,38,9.0,3,1,154.22
3764,148,39,1.0,3,0,170.53
3765,681,43,11.5,3,0,264.87
3766,277,43,9.8,3,1,197.03
3767,633,43,0.7,3,0,276.11
3768,736,14,0.9,3,0,212.06
3769,170,32,11.9,2,1,137.66
3770,467,40,4.0,2,1,217.38
3771,841,38,7.4,2,0,258.8
3772,224,40,10.1,3,1,179.32
3773,631,26,10.7,3,0,213.9
3774,587,38,0.6,2,0,243.51
3775,803,19,14.3,2,0,203.8
3776,399,25,1.7,4,0,187.4
3777,798,34,9.1,1,0,233.07
3778,829,34,11.0,3,1,275.46
3779,729,21,1.1,2,0,232.25
3780,602,5,7.1,4,0,175.77
3781,900,13,14.9,3,0,216.6
3782,401,30,5.5,4,0,203.23
3783,65,42,14.1,4,1,160.3
3784,304,36,11.6,3,0,171.97
3785,531,33,10.2,1,1,185.7
3786,545,36,3.4,4,0,240.96
3787,507,26,9.7,5,0,213.82
3788,943,21,3.6,4,1,289.61
3789,182,11,10.5,4,1,117.84
3790,355,5,11.0,5,0,125.34
3791,180,24,11.6,2,0,113.62
3792,803,31,12.0,3,1,265.09
3793,379,43,4.2,3,0,217.81
3794,828,18,9.8,3,1,250.37
3795,785,39,4.8,2,1,278.43
3796,490,11,6.9,3,0,157.36
3797,970,37,1.3,4,1,331.83
3798,996,26,11.0,1,1,263.59
3799,432,21,3.2,4,1,201.4
3800,652,38,6.0,3,0,245.17
3801,482,26,4.8,3,0,192.94
3802,726,24,14.3,2,0,206.12
3803,215,20,2.6,1,0,103.81
3804,143,23,1.7,5,0,160.19
3805,186,29,13.4,4,0,151.33
3806,608,32,13.9,3,1,225.76
3807,404,10,14.6,3,0,128.57
3808,396,14,14.6,4,0,144.66
3809,780,15,4.6,2,0,209.82
3810,643,7,1.4,3,0,181.22
3811,384,6,7.1,3,0,120.42
3812,175,32,11.7,5,1,170.83
3813,677,25,10.3,3,1,230.85
3814,760,16,3.6,4,1,230.78
3815,753,7,4.6,5,0,225.06
3816,723,34,9.9,3,0,242.92
3817,475,32,2.8,2,1,207.57
3818,228,19,9.0,2,0,107.08
3819,918,36,14.7,3,0,289.72
3820,400,31,2.2,5,1,226.13
3821,898,22,5.1,3,1,260.18
3822,951,22,7.0,2,1,254.99
3823,463,16,8.3,2,0,149.35
3824,317,25,10.3,1,0,128.2
3825,867,28,3.2,5,0,296.41
3826,668,20,5.2,3,0,208.72
3827,240,42,0.9,2,0,191.26
3828,224,18,14.2,4,0,121.92
3829,433,30,14.7,2,1,164.41
3830,66,26,7.4,2,0,99.14
3831,160,8,11.1,3,1,81.83
3832,532,34,5.4,2,0,203.76
3833,888,7,2.9,3,0,221.05
3834,798,41,14.8,2,0,271.62
3835,723,18,3.0,3,1,224.77
3836,280,41,4.6,3,1,201.28
3837,322,6,4.1,1,0,90.41
3838,614,38,11.9,2,1,230.73
3839,219,8,10.0,3,1,104.95
3840,887,37,7.3,3,0,294.07
3841,403,26,5.1,5,0,211.99
3842,955,42,3.8,5,0,345.35
3843,122,27,9.1,4,1,151.47
3844,439,38,11.3,3,0,208.99
3845,872,12,10.6,4,1,248.32
3846,170,10,4.7,5,0,118.98
3847,562,40,8.0,3,0,242.95
3848,834,29,8.1,1,0,224.6
3849,487,31,0.5,3,0,202.87
3850,701,35,0.8,4,1,272.7
3851,236,5,12.3,2,0,76.47
3852,629,11,2.5,2,0,181.6
3853,240,18,6.1,1,0,107.67
3854,764,30,4.3,3,0,253.65
3855,65,27,10.1,3,0,112.15
3856,981,22,9.9,5,0,288.91
3857,420,21,3.0,3,1,184.32
3858,290,44,2.5,2,0,192.93
3859,774,32,7.1,4,0,268.28
3860,464,12,11.8,4,1,169.59
3861,53,33,9.8,3,0,122.71
3862,921,43,6.5,5,0,328.44
3863,735,26,11.0,5,0,245.32
3864,160,37,10.4,3,0,153.49
3865,816,31,9.6,3,1,266.4
3866,90,43,8.8,2,0,142.95
3867,103,26,10.6,4,0,125.29
3868,766,25,10.1,4,0,244.09
3869,686,29,1.3,4,1,263.12
3870,829,13,10.7,4,0,228.66
3871,349,43,3.5,2,1,212.04
3872,991,44,11.6,2,1,303.21
3873,371,18,11.4,2,0,134.04
3874,824,23,3.9,2,0,235.46
3875,101,27,9.9,2,0,100.92
3876,258,34,2.9,3,1,176.36
3877,922,10,5.7,3,0,230.8
3878,496,35,8.2,3,0,213.53
3879,449,42,13.9,3,0,215.2
3880,704,41,1.7,3,1,285.93
3881,94,41,9.6,3,0,150.52
3882,439,16,7.5,2,0,145.5
3883,70,42,8.4,2,0,139.86
3884,118,6,14.8,3,0,63.3
3885,641,11,1.1,2,0,182.58
3886,80,27,11.3,4,0,125.61
3887,142,7,3.1,1,0,69.76
3888,895,19,2.5,1,0,222.56
3889,212,37,5.6,3,0,168.14
3890,676,40,3.8,3,0,265.28
3891,837,21,13.3,2,1,232.13
3892,275,30,8.3,3,0,163.61
3893,285,28,9.2,3,1,169.69
3894,543,12,10.1,2,0,143.33
3895,749,36,5.8,2,0,248.27
3896,443,30,14.4,3,0,173.31
3897,115,14,7.8,4,1,111.58
3898,784,13,1.7,2,0,204.37
3899,810,27,11.2,4,0,257.25
3900,298,17,0.9,2,0,130.61
3901,760,8,8.0,5,1,224.85
3902,466,24,4.9,4,1,201.98
3903,468,23,6.7,5,0,202.19
3904,401,9,7.1,3,0,133.26
3905,612,14,5.1,3,0,192.5
3906,194,19,5.1,2,1,120.79
3907,295,29,13.5,3,0,146.92
3908,841,30,10.8,3,1,263.48
3909,410,11,1.0,3,0,155.1
3910,539,36,5.5,3,0,222.88
3911,675,42,5.7,4,0,280.68
3912,838,24,13.5,1,0,215.57
3913,730,26,13.0,3,1,228.87
3914,520,25,3.8,4,0,214.08
3915,654,13,11.8,3,0,173.12
3916,603,32,7.3,4,0,227.09
3917,567,20,6.5,3,0,186.71
3918,107,44,10.9,4,1,186.87
3919,967,25,4.5,3,1,293.29
3920,361,36,2.1,3,0,197.83
3921,799,38,1.0,4,1,309.39
3922,542,32,11.0,2,0,192.72
3923,623,36,11.7,2,1,225.05
3924,350,42,6.2,2,0,201.58
3925,235,35,5.2,1,0,144.05
3926,317,16,2.8,4,0,158.72
3927,594,5,12.4,1,1,129.0
3928,559,10,3.5,2,0,159.29
3929,207,28,13.7,5,0,161.26
3930,916,19,3.9,5,0,280.73
3931,705,21,5.9,1,1,205.17
3932,615,6,10.6,2,0,150.71
3933,128,11,14.1,2,0,72.26
3934,144,34,10.1,4,0,159.2
3935,837,27,9.3,2,0,244.41
3936,130,16,1.2,3,0,104.51
3937,669,30,2.8,1,0,215.49
3938,96,11,2.5,3,1,99.79
3939,903,44,5.1,2,0,302.03
3940,780,16,9.9,2,1,205.55
3941,132,20,11.8,3,1,112.25
3942,739,29,8.9,3,1,247.57
3943,448,29,4.3,3,0,192.09
3944,975,22,14.7,3,1,265.47
3945,370,10,11.9,2,0,108.81
3946,461,6,7.0,2,0,134.78
3947,359,15,1.8,2,1,149.17
3948,371,25,4.3,3,0,174.7
3949,481,7,12.0,5,1,165.53
3950,724,27,7.2,5,0,259.07
3951,745,36,1.6,4,0,287.75
3952,872,42,2.5,5,0,325.36
3953,437,23,0.5,4,1,208.34
3954,309,31,1.4,1,0,150.57
3955,882,7,3.5,2,0,202.72
3956,688,10,4.7,2,1,184.79
3957,60,5,7.8,4,0,75.43
3958,798,29,3.1,1,0,234.01
3959,229,22,6.4,4,0,151.56
3960,278,33,5.4,2,1,170.07
3961,381,13,14.9,1,0,108.95
3962,800,33,14.5,2,1,250.73
3963,951,13,4.5,2,0,229.77
3964,335,33,6.4,1,0,154.48
3965,329,43,1.3,2,0,201.89
3966,565,21,2.9,3,1,209.9
3967,252,30,4.8,2,0,148.46
3968,694,44,6.3,4,0,286.98
3969,834,24,10.6,3,0,233.13
3970,773,31,6.4,2,1,253.52
3971,629,20,6.0,1,0,180.1
3972,808,26,10.6,5,0,272.4
3973,551,44,10.2,3,0,241.71
3974,481,8,10.4,4,0,161.22
3975,368,18,8.0,3,1,158.78
3976,184,34,11.4,5,0,169.59
3977,617,30,6.5,4,0,231.17
3978,994,5,8.2,5,0,247.74
3979,82,19,8.2,3,0,102.71
3980,663,39,2.6,3,0,242.55
3981,589,30,11.4,2,0,204.85
3982,445,31,5.1,2,1,202.2
3983,923,30,5.9,2,0,274.49
3984,702,32,2.9,1,0,227.95
3985,821,26,0.7,3,1,276.87
3986,724,14,0.6,2,0,203.71
3987,423,25,9.1,3,0,165.98
3988,861,44,4.6,2,0,291.21
3989,693,36,11.7,3,0,244.07
3990,539,19,2.3,3,1,196.87
3991,328,6,12.0,1,1,88.97
3992,513,10,14.4,3,1,156.89
3993,304,26,10.5,2,1,151.62
3994,714,31,7.1,2,1,238.62
3995,174,23,12.6,2,0,109.23
3996,326,10,7.9,4,0,137.11
3997,57,11,11.1,2,1,71.03
3998,617,37,14.0,4,0,248.51
3999,268,23,2.0,1,1,140.69
4000,692,24,5.3,2,0,208.64
4001,397,10,10.4,2,0,121.25
4002,874,10,8.5,5,1,246.0
4003,990,8,3.9,2,0,238.03
4004,291,33,4.4,2,0,164.98
4005,318,32,5.4,3,0,182.56
4006,845,8,8.3,3,0,213.49
4007,692,32,13.6,5,0,251.73
4008,209,18,12.4,1,1,98.68
4009,572,38,0.7,1,1,233.51
4010,692,32,4.4,1,0,225.71
4011,928,38,9.6,3,1,298.22
4012,425,27,7.6,1,0,165.29
4013,678,37,14.2,2,0,236.17
4014,244,8,6.8,3,0,92.39
4015,134,18,1.9,5,0,135.58
4016,999,24,14.6,1,0,238.31
4017,310,43,7.9,2,1,193.11
4018,129,6,7.0,2,1,68.06
4019,539,18,10.6,3,0,174.14
4020,269,22,1.5,2,0,148.03
4021,57,21,10.5,4,0,103.92
4022,881,31,1.7,3,0,289.72
4023,386,6,1.6,2,0,120.56
4024,201,28,3.2,5,0,175.76
4025,200,27,10.5,3,0,128.24
4026,893,11,1.7,1,1,213.89
4027,722,26,5.2,4,0,245.9
4028,323,15,8.0,5,0,147.65
4029,737,35,14.1,4,0,262.51
4030,140,24,3.3,4,0,142.93
4031,246,39,4.3,2,0,167.1
4032,244,10,11.7,2,1,97.76
4033,556,43,8.2,3,0,234.47
4034,858,36,7.2,2,0,272.13
4035,731,16,3.5,3,0,214.12
4036,430,10,2.9,2,0,136.96
4037,261,19,5.3,3,1,146.8
4038,408,28,14.6,5,0,197.25
4039,880,10,5.9,2,1,214.65
4040,731,9,6.8,4,0,201.07
4041,977,18,13.0,3,0,245.99
4042,211,5,14.6,2,0,64.88
4043,402,12,5.5,5,0,167.32
4044,167,25,13.6,4,0,134.48
4045,232,13,8.3,4,1,132.89
4046,77,11,10.9,2,1,73.92
4047,739,38,9.0,3,0,266.8
4048,447,25,2.4,2,0,171.77
4049,89,38,11.4,3,1,158.05
4050,558,26,4.7,2,1,201.95
4051,357,13,7.1,2,1,131.88
4052,391,27,14.0,3,0,165.29
4053,600,36,3.3,1,0,218.47
4054,370,31,1.3,2,0,174.12
4055,610,20,12.7,4,0,201.64
4056,499,25,2.7,4,0,206.91
4057,125,14,1.4,5,0,126.47
4058,874,32,0.8,3,0,275.61
4059,378,40,4.6,3,1,210.85
4060,439,43,3.9,1,0,201.13
4061,695,35,8.4,1,0,220.01
4062,566,7,0.9,3,0,171.36
4063,400,34,7.4,3,0,187.21
4064,195,25,14.7,3,0,119.5
4065,160,44,1.9,1,1,166.74
4066,533,24,5.8,3,1,210.94
4067,498,34,9.6,2,1,208.04
4068,585,20,1.4,3,0,208.21
4069,186,21,0.7,3,0,124.54
4070,282,35,6.2,5,0,200.66
4071,192,5,12.5,5,0,107.76
4072,936,30,9.0,4,0,293.28
4073,633,38,3.7,2,0,251.06
4074,914,33,7.9,3,0,290.31
4075,594,6,12.8,4,1,177.76
4076,289,42,5.3,2,0,190.63
4077,344,18,7.6,5,0,158.7
4078,578,12,8.6,2,1,162.14
4079,696,33,7.7,1,0,224.33
4080,260,15,2.5,2,0,122.92
4081,501,7,3.1,5,0,178.48
4082,964,28,1.9,5,1,322.42
4083,220,18,3.8,2,0,124.71
4084,656,41,2.1,3,0,264.16
4085,827,26,12.5,4,1,251.87
4086,926,27,11.2,1,0,236.83
4087,894,10,4.5,4,0,232.53
4088,461,8,2.3,3,0,150.84
4089,483,42,1.5,2,1,240.85
4090,516,44,6.2,3,0,248.76
4091,417,13,2.7,1,0,134.64
4092,932,39,2.8,1,0,285.88
4093,355,26,11.3,4,0,172.37
4094,87,37,9.5,2,0,126.13
4095,239,41,8.0,1,1,164.3
4096,155,30,7.8,1,0,114.05
4097,70,12,11.8,4,1,99.27
4098,449,24,2.0,3,0,184.89
4099,113,7,11.9,2,0,50.75
4100,146,17,1.6,2,1,116.12
4101,340,28,13.0,4,0,181.39
4102,793,32,11.5,4,0,263.94
4103,325,29,3.1,1,1,155.49
4104,648,35,11.2,4,0,250.7
4105,751,21,12.5,1,1,188.93
4106,928,12,10.3,3,1,241.09
4107,218,37,4.9,4,0,172.21
4108,463,40,6.9,2,0,208.36
4109,726,21,2.3,3,0,221.19
4110,779,24,6.9,5,0,266.65
4111,178,37,10.8,2,1,153.82
4112,597,22,6.1,2,0,191.1
4113,977,6,14.4,2,0,199.93
4114,522,19,6.6,3,1,188.35
4115,219,23,0.9,1,0,116.72
4116,272,28,13.8,5,0,170.84
4117,478,21,0.7,2,0,175.56
4118,964,24,14.3,1,1,238.92
4119,796,13,14.8,3,1,214.09
4120,412,28,12.0,3,0,169.23
4121,244,12,6.7,2,0,98.81
4122,368,23,11.1,1,0,130.82
4123,809,21,13.7,2,0,215.25
4124,859,12,6.0,2,0,216.13
4125,892,37,1.5,3,1,312.83
4126,814,26,8.0,3,0,246.52
4127,457,13,12.2,2,1,136.12
4128,767,39,3.9,2,0,265.82
4129,76,23,5.4,3,1,121.03
4130,764,15,1.1,2,1,223.88
4131,86,11,5.4,5,0,107.62
4132,195,40,3.7,3,0,169.43
4133,886,39,7.3,4,0,309.3
4134,996,22,15.0,4,1,277.86
4135,613,20,13.7,3,0,193.05
4136,434,20,10.8,2,0,154.01
4137,693,39,10.9,3,0,258.16
4138,527,38,10.1,4,0,240.71
4139,628,31,2.5,5,1,263.55
4140,912,33,7.0,5,0,305.42
4141,208,41,12.3,1,1,157.85
4142,450,18,14.4,2,1,143.99
4143,504,33,9.7,3,1,217.48
4144,278,43,9.0,2,0,175.13
4145,83,6,3.9,3,0,72.64
4146,422,11,12.6,1,0,106.63
4147,88,12,13.4,3,1,87.88
4148,446,21,8.0,3,1,183.97
4149,230,18,6.3,3,0,125.47
4150,843,22,12.0,2,0,219.93
4151,655,34,4.9,4,1,265.59
4152,825,7,12.4,2,0,181.3
4153,205,20,2.3,2,0,121.27
4154,799,12,14.1,2,0,184.63
4155,835,20,8.8,3,0,234.45
4156,670,44,6.6,2,0,253.55
4157,703,34,10.0,3,0,244.38
4158,487,43,9.3,1,1,210.11
4159,681,22,0.7,3,0,215.93
4160,139,40,14.1,1,1,127.83
4161,522,41,6.1,2,0,219.48
4162,72,15,3.6,3,0,86.76
4163,758,7,13.1,3,0,187.5
4164,225,36,5.2,4,0,176.53
4165,758,28,4.6,2,0,237.43
4166,423,30,2.1,2,0,185.46
4167,60,14,5.0,2,1,83.81
4168,763,31,2.3,2,0,254.33
4169,410,34,0.9,4,0,216.25
4170,770,6,13.6,3,0,182.48
4171,914,38,6.2,3,1,303.64
4172,860,6,3.2,3,0,210.08
4173,988,28,9.7,2,0,274.62
4174,420,11,13.6,3,0,127.22
4175,299,12,10.0,3,0,122.42
4176,981,8,7.6,1,1,218.94
4177,608,31,6.6,2,1,222.4
4178,77,33,10.2,2,0,123.48
4179,329,20,10.9,5,1,179.09
4180,502,44,1.6,3,0,245.63
4181,765,32,10.8,3,0,256.35
4182,687,44,0.6,1,1,261.46
4183,396,20,4.1,3,1,163.49
4184,802,39,10.9,3,0,269.12
4185,744,19,1.2,3,1,239.48
4186,852,35,8.6,4,0,276.29
4187,611,20,13.3,3,0,187.17
4188,462,16,5.1,2,0,151.53
4189,835,15,9.3,2,1,218.06
4190,722,16,13.2,2,1,193.22
4191,374,14,8.9,5,0,161.03
4192,67,34,2.9,5,0,161.31
4193,140,17,5.7,5,0,127.9
4194,64,44,1.6,4,0,188.24
4195,444,27,1.8,2,0,181.54
4196,394,22,7.6,4,0,178.34
4197,388,41,2.7,3,0,208.51
4198,577,26,8.8,2,0,195.78
4199,588,27,13.1,4,1,221.15
4200,304,21,3.8,4,1,164.43
4201,437,16,2.6,2,1,158.14
4202,67,35,3.4,3,1,150.87
4203,710,23,0.9,4,1,253.63
4204,309,27,11.5,2,0,142.16
4205,304,38,10.4,2,0,166.72
4206,286,13,10.7,2,0,101.23
4207,807,14,11.3,4,0,218.6
4208,973,22,7.1,3,1,266.76
4209,227,5,8.8,3,0,97.38
4210,194,7,0.9,3,1,117.72
4211,288,8,6.1,2,0,99.0
4212,379,19,5.7,3,1,165.1
4213,396,21,12.6,1,1,140.97
4214,153,22,5.2,4,0,142.39
4215,687,6,2.5,1,0,156.82
4216,593,42,5.8,4,0,264.34
4217,179,44,11.4,2,0,164.29
4218,899,10,5.4,5,0,250.22
4219,968,17,8.5,4,0,261.2
4220,73,35,8.1,4,0,152.95
4221,431,44,9.1,4,1,245.65
4222,741,23,12.5,3,1,228.13
4223,904,29,2.5,4,0,278.05
4224,393,42,3.5,4,0,232.97
4225,771,32,1.7,2,0,259.6
4226,779,37,4.1,2,0,260.29
4227,588,28,12.6,2,1,198.99
4228,988,20,5.6,3,0,278.33
4229,217,11,1.8,2,1,104.04
4230,624,28,3.7,1,0,203.12
4231,626,5,3.4,3,0,168.21
4232,804,13,6.8,3,1,235.59
4233,234,40,9.7,2,1,172.7
4234,765,17,0.7,3,0,229.8
4235,770,5,8.2,4,1,203.66
4236,444,19,12.7,3,0,158.84
4237,180,27,5.8,2,1,138.32
4238,79,39,3.8,3,0,159.24
4239,781,10,6.7,2,0,190.4
4240,671,39,5.2,3,1,259.7
4241,795,6,11.6,2,1,183.66
4242,692,19,10.1,5,0,226.52
4243,844,26,4.4,1,0,237.64
4244,169,41,11.8,4,1,195.03
4245,150,20,2.2,4,0,130.21
4246,286,25,14.9,2,1,133.77
4247,419,25,3.1,3,1,195.07
4248,316,8,3.6,5,1,157.44
4249,996,24,6.2,2,1,284.6
4250,944,36,5.4,2,1,291.85
4251,392,30,12.3,4,0,186.33
4252,559,11,1.7,4,1,193.4
4253,922,13,3.3,3,0,244.45
4254,389,18,6.3,3,0,153.38
4255,967,41,6.9,1,0,287.41
4256,367,42,8.5,1,1,192.21
4257,770,23,12.2,4,0,238.92
4258,582,34,12.2,5,1,259.16
4259,916,10,4.4,3,0,229.03
4260,820,39,6.2,3,0,289.92
4261,262,27,0.6,3,0,161.75
4262,194,19,12.3,3,1,112.95
4263,105,5,9.7,4,0,90.05
4264,495,36,3.1,1,0,196.9
4265,160,15,11.5,4,0,114.01
4266,347,34,1.5,3,1,198.41
4267,76,15,4.2,3,0,91.97
4268,798,34,7.5,3,0,257.79
4269,116,34,4.7,1,0,120.59
4270,437,18,6.3,4,0,177.48
