ID_Diagnostico,Amplitud_Ruido_dB,Frecuencia_Pico_Hz,Temperatura_Cojinete_C,Flujo_Lubricante_L_min,Corriente_Motor_Amp,Categoria_Falla
3322,78.4,1100.0,63.8,4.01,15.72,0
3323,105.1,1144.0,35.2,4.39,17.38,0
3324,75.4,2241.0,63.1,2.37,15.04,0
3325,107.5,2812.0,64.5,3.27,18.18,0
3326,104.4,2640.0,26.6,1.54,15.84,0
3327,109.8,2029.0,95.3,4.79,14.21,0
3328,108.9,319.0,25.0,2.57,12.72,0
3329,47.0,2888.0,61.7,3.21,18.34,0
3330,97.8,1834.0,76.9,1.52,21.48,2
3331,71.3,1419.0,78.8,4.17,14.83,0
3332,86.9,2248.0,77.4,1.03,13.33,0
3333,95.8,1544.0,48.6,2.47,16.39,0
3334,81.1,350.0,70.8,4.21,17.84,0
3335,76.9,2120.0,60.8,0.76,14.88,0
3336,61.3,2586.0,49.1,1.48,16.58,0
3337,44.8,1793.0,70.8,2.28,17.7,0
3338,101.0,1368.0,57.2,1.61,11.13,0
3339,104.3,2978.0,25.0,3.7,18.69,0
3340,106.6,718.0,78.4,4.89,10.36,0
3341,51.1,1742.0,28.5,4.05,7.4,0
3342,81.7,969.0,37.6,3.85,13.41,0
3343,97.3,1700.0,55.9,3.37,14.78,0
3344,98.8,833.0,40.9,1.27,16.34,0
3345,106.4,2288.0,39.8,2.97,10.71,0
3346,87.4,2790.0,28.8,4.79,12.4,0
3347,44.1,263.0,49.2,4.74,16.77,0
3348,57.9,2868.0,55.1,3.12,12.28,0
3349,41.4,537.0,55.0,2.01,18.13,0
3350,56.8,1650.0,78.2,4.64,18.63,0
3351,79.7,2553.0,60.0,2.28,18.43,0
3352,42.0,641.0,79.0,4.35,12.31,0
3353,104.4,2720.0,63.5,0.97,16.2,0
3354,40.3,234.0,47.9,4.64,17.69,0
3355,59.7,2725.0,73.6,0.95,15.16,0
3356,84.8,114.0,55.4,1.46,19.37,0
3357,106.4,169.0,56.7,2.64,24.06,2
3358,51.2,883.0,47.2,2.61,17.04,0
3359,100.1,2242.0,51.5,4.27,18.48,0
3360,84.3,1817.0,34.5,3.89,18.61,0
3361,84.0,849.0,42.7,3.72,16.48,0
3362,70.6,1187.0,31.1,1.94,14.22,0
3363,75.0,1551.0,62.9,1.96,16.24,0
3364,57.0,1775.0,36.5,2.13,14.39,0
3365,67.4,467.0,82.3,3.54,18.12,0
3366,64.7,2918.0,46.6,4.28,15.82,0
3367,48.8,1598.0,53.5,3.1,13.21,0
3368,42.2,395.0,58.0,2.17,19.2,0
3369,78.4,1184.0,25.0,2.32,21.71,0
3370,56.2,1465.0,45.2,1.8,16.54,0
3371,84.7,432.0,69.2,1.81,20.72,0
3372,61.6,619.0,43.1,3.77,16.76,0
3373,73.7,617.0,74.0,4.64,8.3,0
3374,46.7,1749.0,56.4,2.26,16.17,0
3375,53.8,2672.0,57.8,1.68,13.97,0
3376,87.9,643.0,50.1,2.92,17.36,0
3377,78.2,343.0,30.1,2.62,17.12,0
3378,104.7,511.0,86.0,1.13,19.67,1
3379,69.3,456.0,99.6,2.57,12.73,0
3380,74.6,1499.0,49.1,3.69,12.74,0
3381,57.8,1944.0,62.8,3.37,22.19,0
3382,53.7,1926.0,40.4,3.18,16.51,0
3383,48.7,1606.0,63.3,1.53,12.18,0
3384,95.3,928.0,57.0,3.59,17.73,0
3385,102.7,1575.0,51.7,3.76,14.17,0
3386,63.9,733.0,60.3,2.06,11.71,0
3387,79.2,953.0,50.9,3.24,16.59,0
3388,56.5,1650.0,25.0,3.13,5.0,0
3389,56.3,1356.0,52.4,1.15,9.22,0
3390,62.3,2799.0,42.9,4.38,19.61,0
3391,81.9,884.0,66.7,3.93,20.03,0
3392,67.4,2884.0,47.8,1.42,16.15,0
3393,101.0,1032.0,70.1,1.58,9.33,0
3394,92.5,232.0,41.8,3.75,13.14,0
3395,104.3,2798.0,67.8,3.2,14.54,0
3396,57.0,698.0,25.0,3.92,12.5,0
3397,78.5,2804.0,68.3,2.05,13.65,0
3398,92.5,103.0,48.6,1.17,18.57,0
3399,65.0,1322.0,41.7,3.74,11.3,0
3400,51.9,1274.0,36.7,1.16,16.24,0
3401,53.1,2317.0,43.4,1.06,13.49,0
3402,45.9,2982.0,37.8,1.46,14.69,0
3403,66.9,527.0,47.2,3.82,16.15,0
3404,103.3,1852.0,48.3,1.38,13.6,0
3405,102.8,835.0,51.7,4.55,11.21,0
3406,98.9,376.0,70.6,3.72,19.21,0
3407,52.5,504.0,67.5,0.59,17.36,0
3408,75.0,1739.0,63.4,4.46,19.64,0
3409,93.7,2495.0,54.3,4.69,14.85,0
3410,43.7,1909.0,67.6,5.0,14.4,0
3411,67.4,102.0,25.0,0.56,14.0,0
3412,105.9,1290.0,49.6,2.19,14.48,0
3413,79.7,2938.0,28.4,2.69,16.83,0
3414,59.7,1464.0,63.3,3.84,14.44,0
3415,48.8,1663.0,75.0,2.12,15.35,0
3416,91.9,2976.0,66.8,1.15,8.67,0
3417,101.4,2550.0,25.0,3.7,12.88,0
3418,91.6,1934.0,55.3,4.72,17.74,0
3419,92.7,583.0,68.0,3.22,16.75,0
3420,98.1,2269.0,51.1,4.28,14.89,0
3421,105.3,1817.0,63.8,1.18,10.87,0
3422,70.9,2334.0,77.0,0.73,9.58,0
3423,103.6,2596.0,52.3,4.89,14.36,0
3424,66.0,1828.0,44.6,1.52,10.62,0
3425,53.7,1711.0,37.2,4.21,9.86,0
3426,79.9,425.0,36.2,2.44,14.02,0
3427,43.2,1139.0,65.6,3.33,15.02,0
3428,97.7,1121.0,64.9,3.55,19.53,0
3429,95.2,1122.0,58.0,3.75,14.79,0
3430,107.8,2679.0,38.0,2.78,15.28,0
3431,47.0,249.0,34.6,1.16,12.7,0
3432,46.9,490.0,50.3,0.58,13.1,0
3433,97.4,2687.0,60.9,4.75,7.92,0
3434,50.9,456.0,50.0,2.67,14.64,0
3435,86.2,2405.0,58.1,4.97,16.2,0
3436,59.2,2153.0,43.3,3.86,15.06,0
3437,69.8,2107.0,44.5,1.62,17.83,0
3438,107.2,1186.0,60.3,2.35,17.66,0
3439,100.8,1173.0,64.9,1.8,21.87,2
3440,77.4,471.0,25.0,2.06,8.68,0
3441,102.2,1161.0,81.7,4.24,13.49,0
3442,49.4,1091.0,74.0,3.27,12.12,0
3443,66.4,2268.0,72.3,1.88,15.92,0
3444,86.3,2889.0,41.3,4.31,10.82,0
3445,99.6,2439.0,72.4,1.35,15.6,0
3446,95.6,2600.0,30.5,1.34,15.33,0
3447,52.6,149.0,52.7,1.06,11.91,0
3448,60.6,210.0,57.0,1.83,10.7,0
3449,41.1,2948.0,74.7,2.75,23.69,0
3450,101.6,596.0,55.9,1.27,12.58,0
3451,89.0,2109.0,25.0,3.21,16.93,0
3452,54.4,1782.0,58.2,1.12,8.42,0
3453,84.0,2860.0,58.3,3.22,11.48,0
3454,85.7,1478.0,34.7,4.91,22.3,2
3455,68.6,824.0,79.9,1.59,14.37,0
3456,101.9,1552.0,54.3,0.94,12.98,0
3457,79.8,325.0,67.8,3.44,23.35,0
3458,72.0,2617.0,69.6,2.22,11.28,0
3459,107.8,569.0,61.1,3.93,16.08,0
3460,92.8,2598.0,43.3,1.42,19.14,0
3461,103.8,776.0,80.0,4.48,9.11,0
3462,62.7,2046.0,39.6,3.06,16.87,0
3463,95.0,897.0,66.4,2.57,15.15,0
3464,65.6,787.0,120.0,4.4,12.4,0
3465,58.8,999.0,57.0,4.78,13.96,0
3466,108.8,193.0,55.0,3.12,15.08,0
3467,41.4,226.0,79.5,3.83,15.0,0
3468,76.9,2912.0,60.8,2.79,11.98,0
3469,70.4,2151.0,33.3,4.08,12.56,0
3470,104.0,773.0,50.4,2.32,15.38,0
3471,80.6,341.0,25.2,1.45,19.42,0
3472,102.6,1095.0,71.2,1.33,14.19,0
3473,106.6,2346.0,55.5,2.56,23.24,2
3474,74.4,1755.0,32.0,4.06,14.05,0
3475,50.0,688.0,39.9,1.73,10.98,0
3476,79.0,1796.0,35.9,2.51,20.23,0
3477,47.6,2907.0,56.6,0.87,16.11,0
3478,48.0,1740.0,31.1,3.23,12.52,0
3479,60.0,1649.0,50.9,4.57,8.51,0
3480,54.8,860.0,43.9,3.43,9.14,0
3481,83.7,2400.0,70.6,2.54,11.0,0
3482,71.4,2596.0,51.5,4.14,10.07,0
3483,108.7,1662.0,69.3,3.33,21.65,2
3484,59.3,2625.0,53.2,4.45,16.38,0
3485,99.9,653.0,52.7,4.16,12.78,0
3486,50.8,1034.0,59.5,2.91,17.98,0
3487,48.1,2930.0,68.7,4.17,12.65,0
3488,63.6,1963.0,52.9,4.25,19.99,0
3489,109.8,446.0,74.8,3.66,12.85,0
3490,73.8,214.0,91.7,4.18,10.24,0
3491,61.9,2641.0,27.8,2.72,21.34,0
3492,101.5,280.0,64.3,2.3,10.36,0
3493,44.3,1827.0,25.0,0.74,12.26,0
3494,81.0,590.0,41.5,1.74,16.49,0
3495,71.1,1412.0,38.2,1.45,14.33,0
3496,42.0,2251.0,57.5,4.1,13.73,0
3497,42.0,1147.0,30.5,0.63,10.09,0
3498,95.9,1302.0,40.8,3.95,16.15,0
3499,87.5,425.0,35.9,1.82,23.35,2
3500,86.0,1792.0,35.7,0.65,13.82,0
3501,58.5,2078.0,46.3,4.31,15.15,0
3502,73.2,207.0,49.4,3.69,14.51,0
3503,75.4,2369.0,90.1,1.63,12.53,1
3504,48.2,1155.0,56.4,3.92,11.71,0
3505,51.9,1271.0,61.9,4.52,8.28,0
3506,44.9,2126.0,28.2,3.92,14.03,0
3507,50.9,2805.0,57.9,1.85,12.76,0
3508,103.9,2787.0,79.8,3.26,13.44,0
3509,45.0,1840.0,59.8,4.34,16.71,0
3510,107.1,516.0,51.1,1.04,19.47,0
3511,56.2,2844.0,53.1,1.89,7.45,0
3512,88.3,222.0,77.0,1.47,9.06,0
3513,85.0,2280.0,64.8,3.9,17.27,0
3514,97.8,1850.0,76.2,2.15,13.86,0
3515,102.3,2122.0,49.9,2.44,22.06,2
3516,64.0,1539.0,30.2,4.4,14.19,0
3517,43.7,2327.0,40.7,3.73,18.06,0
3518,75.9,614.0,70.8,2.06,15.04,0
3519,43.8,708.0,51.3,1.39,11.66,0
3520,65.7,817.0,51.4,3.95,19.06,0
3521,56.3,1418.0,25.0,3.71,17.57,0
3522,79.1,2515.0,72.4,2.11,20.96,0
3523,73.8,2716.0,66.9,2.7,17.89,0
3524,78.9,2016.0,77.6,1.34,10.76,0
3525,64.2,2739.0,62.4,0.96,12.19,0
3526,89.4,2489.0,43.1,2.69,20.85,2
3527,57.5,945.0,44.7,3.33,15.83,0
3528,76.9,1376.0,71.1,2.22,18.23,0
3529,74.3,1588.0,52.8,4.58,17.01,0
3530,43.1,1350.0,25.7,4.35,18.06,0
3531,50.0,2006.0,48.4,2.26,14.07,0
3532,91.6,2336.0,67.0,1.79,9.35,0
3533,83.9,105.0,64.8,2.65,19.66,0
3534,102.2,459.0,69.2,2.07,10.59,0
3535,103.2,2477.0,46.4,2.54,19.31,0
3536,81.8,141.0,37.5,1.19,15.94,0
3537,87.7,2794.0,53.8,1.02,9.0,0
3538,51.0,1180.0,52.1,4.69,20.12,0
3539,91.7,804.0,31.6,0.63,11.08,0
3540,87.8,584.0,77.1,1.0,19.01,0
3541,70.3,2066.0,63.0,2.53,17.26,0
3542,89.7,2103.0,61.8,1.97,11.81,0
3543,71.2,641.0,66.8,4.28,11.09,0
3544,47.9,2691.0,44.3,4.36,9.91,0
3545,78.4,574.0,54.3,2.42,19.87,0
3546,69.2,435.0,104.1,2.63,22.93,0
3547,90.3,2988.0,75.4,1.61,21.73,2
3548,64.7,1192.0,25.0,1.18,19.59,0
3549,54.6,2101.0,41.0,1.35,11.42,0
3550,55.9,525.0,54.5,2.61,12.14,0
3551,42.0,1150.0,30.8,1.89,13.14,0
3552,56.8,1830.0,57.4,0.55,12.83,0
3553,104.0,2943.0,50.5,2.58,16.92,0
3554,104.1,2058.0,49.1,4.17,17.7,0
3555,50.0,2705.0,29.2,4.42,14.29,0
3556,89.0,1848.0,52.4,3.95,9.34,0
3557,101.7,627.0,54.6,4.71,13.42,0
3558,40.9,1505.0,46.1,3.23,14.6,0
3559,44.1,536.0,61.2,4.33,12.65,0
3560,66.6,2865.0,42.0,1.59,9.42,0
3561,74.1,1279.0,61.4,3.71,12.79,0
3562,70.4,867.0,55.2,2.5,14.38,0
3563,81.5,2187.0,55.8,1.92,21.71,0
3564,48.6,375.0,32.4,3.96,9.34,0
3565,58.9,2114.0,52.5,3.92,23.32,0
3566,72.6,1587.0,71.6,1.37,6.88,0
3567,45.8,1436.0,95.7,3.0,9.71,0
3568,42.0,521.0,37.8,3.62,15.96,0
3569,70.2,2096.0,25.0,2.6,13.62,0
3570,60.4,343.0,25.0,1.34,7.77,0
3571,109.9,1221.0,63.9,1.25,15.42,0
3572,79.7,1301.0,43.1,4.86,16.07,0
3573,102.6,1742.0,45.7,4.91,17.01,0
3574,66.7,300.0,54.0,0.61,11.54,0
3575,69.0,287.0,56.7,1.94,14.11,0
3576,95.6,958.0,57.7,4.94,12.89,0
3577,69.1,1226.0,78.1,1.61,14.19,0
3578,40.6,313.0,36.9,1.58,15.8,0
3579,77.5,1364.0,47.6,4.46,13.29,0
3580,109.4,539.0,47.4,1.68,19.63,0
3581,49.0,1289.0,80.3,1.06,11.72,0
3582,98.7,2903.0,79.0,2.53,19.41,0
3583,77.5,2481.0,58.4,4.94,16.24,0
3584,77.2,441.0,25.0,1.11,12.87,0
3585,81.8,2388.0,56.2,3.31,15.83,0
3586,53.8,735.0,62.2,4.3,17.0,0
3587,44.3,2556.0,40.6,0.58,14.63,0
3588,68.7,1604.0,45.5,2.08,13.9,0
3589,91.8,2724.0,49.3,2.72,13.98,0
3590,52.3,1561.0,55.5,2.75,20.01,0
3591,67.1,2082.0,25.0,2.19,13.46,0
3592,90.0,1305.0,72.3,4.94,13.7,0
3593,87.6,2076.0,70.9,2.24,17.13,0
3594,50.1,2757.0,69.4,1.25,5.0,0
3595,97.7,1200.0,57.5,1.19,18.67,0
3596,49.4,2408.0,25.0,4.68,10.49,0
3597,84.9,2726.0,47.8,1.05,14.98,0
3598,79.0,175.0,58.9,1.82,16.9,0
3599,76.8,1303.0,55.9,3.42,15.13,0
3600,63.3,251.0,48.7,1.42,13.5,0
3601,59.7,2179.0,117.8,4.64,14.32,0
3602,51.7,2835.0,41.2,3.37,22.23,0
3603,97.9,957.0,35.1,1.13,13.7,0
3604,75.5,827.0,68.6,4.05,9.91,0
3605,81.3,2848.0,44.8,3.61,11.84,0
3606,56.5,2088.0,42.3,3.1,16.33,0
3607,42.0,1007.0,45.7,1.55,17.55,0
3608,58.8,2825.0,43.9,1.05,20.7,0
3609,41.6,2876.0,59.9,3.65,12.05,0
3610,61.5,1093.0,65.0,3.0,13.62,0
3611,100.2,760.0,54.7,0.55,20.65,2
3612,40.5,2787.0,79.2,3.59,17.73,0
3613,53.0,1067.0,47.9,4.86,10.81,0
3614,108.3,2422.0,39.0,3.2,12.84,0
3615,72.6,337.0,57.0,2.25,12.63,0
3616,101.0,1409.0,59.7,3.82,15.75,0
3617,69.1,2185.0,59.1,2.93,11.72,0
3618,85.3,2086.0,35.2,2.71,18.8,0
3619,48.0,1252.0,61.7,1.13,10.04,0
3620,72.3,678.0,60.7,4.08,9.11,0
3621,47.6,1777.0,74.0,3.95,18.49,0
3622,41.4,1747.0,62.5,3.73,11.22,0
3623,72.5,2753.0,67.7,4.68,10.92,0
3624,61.7,466.0,90.2,3.14,14.25,0
3625,52.2,2649.0,80.6,2.86,13.21,0
3626,91.2,847.0,47.1,4.0,20.05,2
3627,68.6,122.0,54.9,3.66,15.38,0
3628,70.0,2298.0,60.3,1.58,11.35,0
3629,94.7,2047.0,35.8,0.65,11.17,0
3630,51.4,1689.0,74.3,3.15,21.63,0
3631,107.1,2637.0,25.0,1.72,15.74,0
3632,58.9,1155.0,47.0,1.41,7.86,0
3633,47.0,2326.0,25.0,3.6,17.83,0
3634,68.1,759.0,43.0,1.14,11.16,0
3635,66.4,132.0,66.5,2.82,14.12,0
3636,73.9,649.0,27.9,1.21,16.94,0
3637,86.4,127.0,25.0,4.71,15.97,0
3638,76.1,2723.0,66.0,0.71,12.13,0
3639,100.7,934.0,47.1,3.53,8.94,0
3640,65.5,1798.0,56.5,3.89,12.61,0
3641,84.2,2649.0,40.3,4.07,13.7,0
3642,92.2,380.0,89.2,1.37,17.73,1
3643,53.5,1721.0,48.6,0.99,15.89,0
3644,107.0,1243.0,58.3,2.38,15.65,0
3645,68.4,781.0,42.6,3.35,12.51,0
3646,68.4,1116.0,42.4,4.18,20.98,0
3647,47.7,2944.0,39.1,3.14,10.78,0
3648,73.3,2834.0,46.4,1.19,15.88,0
3649,99.0,1584.0,51.2,3.84,8.39,0
3650,66.7,1226.0,37.0,4.9,13.58,0
3651,90.7,899.0,78.0,1.0,18.33,0
3652,70.8,219.0,52.1,1.13,11.15,0
3653,60.2,1848.0,48.5,1.09,19.64,0
3654,43.0,1826.0,27.8,1.22,11.63,0
3655,87.0,612.0,72.4,2.93,14.49,0
3656,49.0,2522.0,48.0,0.76,16.7,0
3657,68.1,2771.0,63.6,3.22,20.21,0
3658,75.2,2930.0,83.0,3.68,13.25,0
3659,66.6,1521.0,57.0,2.56,18.09,0
3660,80.8,912.0,51.8,2.7,11.76,0
3661,108.5,548.0,51.9,3.98,22.23,2
3662,51.8,1882.0,64.9,4.97,10.23,0
3663,51.1,1322.0,53.0,1.55,15.86,0
3664,45.0,2420.0,55.9,1.47,16.04,0
3665,80.3,2524.0,51.2,4.51,17.68,0
3666,78.6,1053.0,59.9,4.99,12.17,0
3667,56.0,859.0,74.6,2.15,15.14,0
3668,60.9,2043.0,30.8,1.93,10.3,0
3669,87.9,2468.0,57.3,3.49,17.55,0
3670,77.2,1495.0,34.7,1.17,18.63,0
3671,86.2,2076.0,60.6,0.93,12.02,0
3672,66.3,1437.0,54.9,2.17,9.97,0
3673,69.0,2785.0,56.5,2.59,7.15,0
3674,56.2,696.0,77.2,2.6,17.7,0
3675,92.6,665.0,62.2,1.19,20.76,2
3676,60.6,1205.0,65.5,4.24,14.99,0
3677,100.8,606.0,27.3,2.63,15.05,0
3678,90.9,2084.0,27.3,3.23,15.94,0
3679,62.9,1603.0,88.7,3.84,12.68,0
3680,56.2,2715.0,58.1,4.38,12.4,0
3681,91.4,879.0,46.6,3.95,10.64,0
3682,55.7,2515.0,65.2,1.92,26.01,0
3683,106.4,1818.0,38.0,1.03,20.4,2
3684,60.9,1660.0,63.7,1.75,17.34,0
3685,40.0,723.0,77.5,4.09,22.1,0
3686,86.1,579.0,65.5,1.11,15.43,0
3687,68.9,1844.0,53.3,0.61,8.75,0
3688,86.9,1634.0,76.5,1.62,14.14,0
3689,104.5,1377.0,50.1,4.01,16.1,0
3690,89.8,875.0,91.7,2.6,11.83,0
3691,50.0,2318.0,66.4,0.6,11.78,0
3692,64.1,2667.0,77.7,1.74,9.74,0
3693,97.1,799.0,83.3,2.3,16.16,0
3694,48.1,728.0,56.9,1.03,14.54,0
3695,58.9,1548.0,25.0,4.38,18.24,0
3696,107.3,2947.0,65.5,3.85,12.62,0
3697,88.2,320.0,44.8,1.19,11.82,0
3698,65.3,798.0,45.7,4.95,12.61,0
3699,65.2,2646.0,42.7,4.17,14.89,0
3700,54.0,1956.0,55.1,2.91,17.17,0
3701,79.6,2102.0,59.5,1.23,12.69,0
3702,52.9,312.0,54.4,1.29,14.32,0
3703,48.7,1388.0,92.7,3.94,14.45,0
3704,91.5,1209.0,51.6,2.07,12.14,0
3705,62.7,2359.0,55.8,0.68,17.42,0
3706,42.6,2323.0,83.6,0.9,18.77,0
3707,92.5,949.0,41.9,2.0,12.19,0
3708,102.2,2015.0,41.0,1.81,12.62,0
3709,44.6,2313.0,42.7,2.23,8.92,0
3710,90.4,321.0,50.9,1.81,10.19,0
3711,78.4,2213.0,25.0,3.87,15.01,0
3712,107.4,456.0,60.2,2.34,19.2,0
3713,96.4,1777.0,35.5,4.49,16.56,0
3714,88.1,1544.0,70.6,3.43,14.09,0
3715,89.9,1986.0,39.1,4.29,13.44,0
3716,49.8,2535.0,35.5,1.06,14.61,0
3717,47.0,683.0,52.6,3.29,12.06,0
3718,91.5,537.0,63.3,2.28,17.35,0
3719,98.0,1782.0,53.1,3.82,20.02,2
3720,85.8,910.0,61.0,4.95,10.95,0
3721,46.6,1032.0,69.4,3.13,17.64,0
3722,83.0,528.0,82.3,2.65,14.01,0
3723,94.2,1260.0,78.6,4.4,19.73,0
3724,98.5,2874.0,69.9,3.47,19.29,0
3725,100.6,2682.0,66.5,1.98,14.17,0
3726,84.5,1767.0,66.8,3.92,16.33,0
3727,88.6,2741.0,47.0,4.59,18.5,0
3728,103.6,2371.0,88.3,4.18,11.39,0
3729,44.1,2581.0,71.4,1.34,15.44,0
3730,93.2,2507.0,49.0,3.6,17.49,0
3731,52.1,2827.0,64.1,1.8,13.17,0
3732,68.2,1355.0,59.5,2.84,19.26,0
3733,97.5,2846.0,79.6,1.44,12.78,0
3734,106.6,986.0,36.8,3.65,15.89,0
3735,47.8,1219.0,72.0,1.27,13.45,0
3736,101.3,1808.0,49.1,1.14,22.31,2
3737,62.5,732.0,25.0,0.63,14.67,0
3738,69.8,2707.0,37.7,3.9,19.14,0
3739,78.4,704.0,49.3,0.68,20.05,0
3740,87.1,1848.0,61.2,3.03,18.05,0
3741,100.7,729.0,35.8,4.67,12.32,0
3742,55.8,1336.0,71.6,0.9,14.65,0
3743,56.4,2302.0,44.7,1.47,12.67,0
3744,75.3,573.0,64.3,2.32,11.2,0
3745,62.2,688.0,60.2,2.03,8.37,0
3746,108.6,1108.0,42.0,4.81,11.86,0
3747,70.5,637.0,44.8,3.99,16.77,0
3748,70.4,2317.0,65.0,1.65,11.08,0
3749,96.7,2812.0,51.5,2.46,12.82,0
3750,59.0,513.0,72.2,3.18,17.07,0
3751,102.7,304.0,61.2,1.73,12.52,0
3752,64.2,618.0,53.9,2.09,12.85,0
3753,54.2,1946.0,51.6,0.71,12.5,0
3754,86.8,599.0,65.7,4.68,15.33,0
3755,80.3,2606.0,41.1,4.87,9.78,0
3756,48.0,1425.0,61.5,4.71,14.44,0
3757,54.5,2432.0,25.0,1.05,8.52,0
3758,82.3,1789.0,25.0,0.8,20.97,0
3759,88.2,2286.0,31.0,3.31,13.62,0
3760,54.6,2528.0,46.4,2.3,13.14,0
3761,103.5,760.0,63.7,0.79,12.99,0
3762,91.5,473.0,65.6,0.53,22.53,2
3763,95.4,684.0,48.2,1.07,10.99,0
3764,82.4,599.0,25.0,1.39,23.69,0
3765,54.5,1672.0,61.6,4.41,13.61,0
3766,92.6,1030.0,60.7,3.02,17.27,0
3767,106.0,121.0,47.5,0.6,21.16,2
3768,70.4,2325.0,27.8,4.03,15.77,0
3769,94.5,585.0,50.7,3.0,11.99,0
3770,99.5,2023.0,57.1,3.69,14.28,0
3771,59.8,2905.0,57.7,3.61,17.11,0
3772,109.2,2233.0,64.5,4.5,15.11,0
3773,85.5,1011.0,82.2,1.84,15.87,0
3774,49.4,761.0,92.8,2.48,15.45,0
3775,63.3,1060.0,65.0,2.49,15.05,0
3776,95.4,144.0,73.5,3.32,15.12,0
3777,61.6,1327.0,35.1,2.91,14.98,0
3778,90.9,2103.0,53.1,4.61,13.65,0
3779,48.5,765.0,87.9,3.47,17.41,0
3780,86.3,547.0,60.8,2.98,11.73,0
3781,102.8,2719.0,47.8,1.15,10.23,0
3782,55.4,2697.0,49.6,0.8,15.66,0
3783,54.5,2193.0,63.0,0.52,9.25,0
3784,50.2,727.0,47.1,3.51,11.75,0
3785,49.5,856.0,53.8,1.82,18.24,0
3786,53.5,2738.0,30.0,4.07,22.37,0
3787,63.8,1657.0,86.2,1.88,9.26,1
3788,44.5,497.0,33.1,2.9,9.34,0
3789,108.0,1371.0,61.7,3.45,13.05,0
3790,80.1,1388.0,94.0,1.77,6.66,1
3791,97.1,2145.0,25.0,2.07,13.74,0
3792,101.3,1012.0,52.3,3.8,21.37,2
3793,53.6,1894.0,54.4,2.93,15.88,0
3794,86.8,859.0,58.6,1.67,14.3,0
3795,71.2,1153.0,47.6,0.74,19.51,0
3796,87.0,1396.0,97.4,1.68,16.47,1
3797,51.5,1890.0,42.7,1.55,8.99,0
3798,76.0,1257.0,25.0,2.61,17.43,0
3799,86.7,1111.0,73.2,4.08,13.38,0
3800,95.1,333.0,56.5,2.21,10.47,0
3801,90.2,2637.0,46.6,2.73,10.85,0
3802,43.1,2681.0,66.9,0.85,15.36,0
3803,105.5,1203.0,25.0,2.65,17.58,0
3804,44.8,319.0,61.4,4.44,21.68,0
3805,73.5,1991.0,78.4,0.95,16.89,0
3806,59.9,516.0,74.8,0.99,16.99,0
3807,99.2,2799.0,25.0,2.99,14.33,0
3808,50.8,2242.0,25.0,2.3,12.09,0
3809,50.1,1088.0,63.9,1.57,12.98,0
3810,76.0,796.0,66.2,1.04,13.39,0
3811,58.9,1431.0,47.0,4.39,13.77,0
3812,71.8,1435.0,53.4,3.84,17.48,0
3813,102.6,542.0,64.9,4.89,7.35,0
3814,50.4,894.0,64.4,4.87,9.07,0
3815,86.9,1939.0,69.4,1.47,12.03,0
3816,75.0,2252.0,64.6,0.83,9.07,0
3817,61.2,630.0,41.4,3.42,5.0,0
3818,56.0,113.0,46.3,2.39,12.93,0
3819,109.3,356.0,27.7,4.66,19.23,0
3820,104.7,1380.0,38.8,3.76,13.85,0
3821,104.5,2265.0,41.4,1.52,16.2,0
3822,40.2,1109.0,63.7,3.88,8.25,0
3823,51.6,2678.0,52.4,1.17,11.37,0
3824,79.3,2264.0,73.1,2.2,13.99,0
3825,63.4,1177.0,83.4,2.28,11.86,0
3826,46.7,1915.0,47.3,4.42,17.27,0
3827,100.7,1847.0,25.0,0.66,18.09,0
3828,72.3,1171.0,36.9,1.24,15.48,0
3829,102.9,946.0,34.8,2.58,12.59,0
3830,103.0,769.0,67.7,4.09,22.53,2
3831,74.6,308.0,85.6,4.36,9.79,0
3832,91.7,235.0,48.6,3.07,17.83,0
3833,46.9,1662.0,54.3,4.58,16.28,0
3834,96.1,1364.0,55.0,4.19,8.99,0
3835,73.4,952.0,53.1,1.99,12.96,0
3836,73.3,112.0,58.3,0.89,10.71,0
3837,64.6,1707.0,92.4,2.85,12.84,0
3838,83.0,1766.0,68.8,2.04,9.28,0
3839,88.4,627.0,60.3,0.94,14.57,0
3840,98.5,847.0,49.9,2.09,24.31,2
3841,71.7,1081.0,47.9,0.62,10.49,0
3842,78.9,2671.0,66.6,4.52,22.44,0
3843,108.7,1611.0,58.8,1.32,19.45,0
3844,48.5,2148.0,30.4,0.54,16.3,0
3845,84.3,1889.0,55.6,1.92,9.41,0
3846,46.4,2758.0,59.9,4.4,16.42,0
3847,50.4,1779.0,67.0,2.39,9.51,0
3848,83.5,2021.0,52.0,1.61,15.93,0
3849,64.5,2806.0,43.8,2.42,20.32,0
3850,75.4,454.0,28.4,4.82,17.76,0
3851,92.8,1899.0,54.5,3.32,14.08,0
3852,56.2,1551.0,45.6,4.8,14.27,0
3853,51.2,1667.0,65.3,3.22,13.73,0
3854,107.8,397.0,75.0,3.18,11.94,0
3855,55.8,1345.0,56.8,0.76,16.88,0
3856,86.7,2633.0,79.1,3.79,5.0,0
3857,96.1,1789.0,62.2,1.48,14.85,0
3858,67.6,610.0,30.8,0.87,13.46,0
3859,72.8,1654.0,36.8,4.09,15.07,0
3860,67.6,2202.0,72.0,1.22,22.5,0
3861,84.6,2664.0,71.4,4.77,12.03,0
3862,47.6,906.0,25.0,1.23,10.69,0
