ID_Monitoreo,Ocupacion_Buffer_Pct,Tiempo_Paro_Acumulado_Min,Eficiencia_OEE_Pct,Velocidad_Ensamblaje_Ppm,Alertas_SCADA_Turno,Anomalia_Cuello_Botella
3037,43.5,5.1,86.7,39.1,5,0
3038,96.8,19.4,60.6,48.2,2,0
3039,13.0,14.9,78.5,50.1,1,0
3040,68.1,15.2,83.8,39.9,3,0
3041,60.4,0.2,87.9,26.8,2,0
3042,60.8,22.4,65.4,48.7,2,0
3043,41.8,32.5,85.9,32.2,2,0
3044,18.2,6.2,76.4,47.9,2,0
3045,17.2,11.4,82.7,38.9,1,0
3046,87.0,2.9,51.3,37.1,1,0
3047,24.1,73.6,62.2,40.7,1,0
3048,96.9,20.3,92.3,46.7,2,0
3049,24.8,23.0,86.8,46.3,1,0
3050,31.1,0.3,83.8,45.6,0,0
3051,56.8,7.9,80.7,51.7,1,0
3052,85.5,6.2,87.4,39.4,2,0
3053,15.6,9.2,96.0,51.1,2,0
3054,33.9,16.1,78.0,47.5,0,0
3055,37.6,1.5,51.6,42.3,4,0
3056,83.6,5.6,84.0,25.7,1,0
3057,35.2,0.9,78.0,40.7,4,0
3058,40.9,4.4,74.8,36.1,1,0
3059,56.2,28.6,61.5,43.3,0,0
3060,21.9,3.3,65.3,27.1,2,0
3061,76.5,25.1,68.2,32.2,4,0
3062,20.7,29.5,92.8,54.2,2,0
3063,44.1,13.3,87.9,43.6,2,0
3064,19.8,10.3,64.1,46.1,2,0
3065,32.5,4.4,69.2,45.0,3,0
3066,66.8,3.3,76.5,24.8,0,0
3067,16.6,21.2,78.0,41.4,0,0
3068,66.9,3.9,97.1,43.5,1,0
3069,23.6,1.6,94.5,49.4,4,0
3070,11.9,16.3,79.0,37.6,4,0
3071,63.8,16.2,80.2,33.5,3,0
3072,86.6,4.7,53.4,30.8,6,0
3073,57.1,7.0,63.1,49.1,1,0
3074,44.9,0.9,69.3,29.8,3,0
3075,81.0,10.7,91.4,34.8,1,0
3076,57.2,2.3,61.1,48.0,1,0
3077,26.6,3.0,85.2,44.6,1,0
3078,89.2,34.0,75.1,36.1,2,1
3079,44.0,26.2,69.0,39.4,2,0
3080,81.2,1.5,86.1,40.7,1,0
3081,74.9,5.6,51.2,34.1,0,0
3082,12.3,4.0,60.4,34.6,1,0
3083,24.4,5.3,58.7,45.6,0,0
3084,87.5,10.8,94.9,29.7,0,0
3085,79.0,0.8,66.4,44.2,2,0
3086,18.8,21.5,80.1,48.5,2,0
3087,93.4,0.2,95.6,45.4,1,0
3088,83.1,15.3,57.8,32.4,0,0
3089,98.3,4.2,67.5,44.6,1,0
3090,43.8,4.4,62.2,31.4,0,0
3091,14.8,23.5,68.5,38.9,0,0
3092,31.9,25.3,78.8,31.6,3,0
3093,72.4,13.1,52.9,41.9,1,1
3094,60.4,4.8,67.5,29.3,4,0
3095,25.5,4.5,87.0,38.3,2,0
3096,26.8,13.8,81.3,39.0,1,0
3097,67.3,3.3,56.3,27.1,1,0
3098,39.4,8.6,53.3,49.5,2,0
3099,25.3,18.3,81.2,43.1,1,0
3100,77.2,29.6,63.4,41.8,5,0
3101,98.2,12.8,66.5,36.3,3,0
3102,17.3,19.9,65.9,35.0,1,0
3103,43.5,9.1,96.1,32.6,4,0
3104,62.0,10.6,86.6,27.1,4,0
3105,100.0,3.2,94.7,28.1,2,0
3106,53.8,1.1,71.3,33.1,0,0
3107,39.0,4.9,96.5,30.1,3,0
3108,21.2,22.2,73.8,37.3,2,0
3109,67.3,0.2,55.6,46.1,3,0
3110,72.1,28.7,63.6,41.1,3,0
3111,54.0,25.3,77.4,43.2,3,0
3112,12.9,51.9,74.7,38.2,3,0
3113,87.3,26.4,77.0,41.7,3,0
3114,36.0,51.0,83.8,37.4,0,0
3115,30.2,0.8,85.3,25.5,3,0
3116,17.9,9.8,92.7,27.2,3,0
3117,58.9,1.5,53.7,46.4,4,0
3118,29.6,57.2,83.1,40.1,0,0
3119,26.0,5.2,91.7,42.8,0,0
3120,57.6,13.6,94.6,33.7,4,0
3121,12.7,46.1,77.3,31.3,1,0
3122,88.0,14.8,97.5,36.5,1,0
3123,58.0,3.3,68.0,30.5,2,0
3124,22.0,26.2,60.9,45.1,1,0
3125,85.6,1.9,72.6,39.6,4,0
3126,79.3,7.4,74.5,33.4,1,0
3127,44.7,42.9,57.7,43.0,1,0
3128,82.7,23.3,71.6,57.5,2,0
3129,42.1,14.2,55.3,42.2,2,0
3130,31.9,20.2,67.0,45.2,1,0
3131,36.4,17.6,95.7,25.8,0,0
3132,87.2,0.2,94.5,40.7,3,0
3133,48.9,65.0,74.7,42.0,1,0
3134,66.2,8.1,75.5,33.8,2,0
3135,20.0,10.2,68.2,46.8,1,0
3136,79.7,13.0,66.6,28.0,2,0
3137,44.4,7.6,75.1,25.4,2,0
3138,62.9,52.8,67.1,39.0,5,0
3139,81.5,1.3,74.1,39.3,1,0
3140,75.5,29.9,51.9,36.2,1,0
3141,83.1,1.4,92.6,43.2,3,0
3142,32.7,14.6,79.5,21.8,2,0
3143,95.9,4.1,94.1,55.5,1,0
3144,71.8,10.1,97.3,43.6,1,0
3145,34.3,7.2,73.7,46.5,5,0
3146,15.7,0.4,84.9,37.0,2,0
3147,83.9,29.8,80.8,41.0,3,0
3148,78.2,8.2,73.8,38.5,2,0
3149,85.9,15.0,54.6,23.2,1,0
3150,72.9,8.9,68.7,55.5,1,0
3151,87.5,0.5,52.0,34.4,1,0
3152,98.4,12.8,89.9,54.3,3,0
3153,33.5,19.5,54.1,53.5,1,0
3154,22.2,9.8,69.6,43.4,2,0
3155,67.7,3.2,67.3,41.6,1,0
3156,80.1,29.4,60.2,32.7,6,1
3157,51.6,8.4,75.5,38.9,0,0
3158,48.2,88.7,71.1,22.8,4,0
3159,66.7,10.9,56.1,40.8,0,0
3160,32.2,15.6,84.2,48.7,2,0
3161,76.8,18.5,57.3,51.2,1,0
3162,20.8,39.2,85.3,33.0,4,0
3163,11.9,15.9,56.3,34.8,7,0
3164,53.3,21.1,51.2,43.8,1,0
3165,80.9,0.9,52.4,60.0,1,0
3166,13.0,54.2,58.4,55.3,1,0
3167,24.1,8.3,78.3,45.3,1,0
3168,76.6,50.6,89.1,53.2,1,0
3169,67.9,8.6,72.6,47.6,0,0
3170,88.7,6.0,61.6,25.6,2,0
3171,86.1,0.3,76.4,33.4,3,0
3172,60.6,9.5,67.7,49.5,1,0
3173,60.9,4.7,77.0,34.6,0,0
3174,24.6,26.2,93.6,53.0,0,0
3175,59.3,2.6,93.3,40.1,1,0
3176,47.0,0.9,71.1,39.4,3,0
3177,92.0,18.9,79.6,43.1,3,0
3178,66.0,3.6,94.6,43.0,1,0
3179,86.8,31.8,73.0,40.1,1,0
3180,12.3,0.6,77.6,45.8,1,0
3181,90.9,39.4,95.4,25.5,1,0
3182,52.7,18.2,55.3,39.7,0,0
3183,92.8,22.3,88.6,35.9,2,0
3184,71.1,0.0,62.0,36.1,2,0
3185,40.4,10.8,74.6,42.7,0,0
3186,90.6,16.3,75.3,45.5,1,0
3187,52.9,31.1,78.4,27.2,2,0
3188,34.1,1.6,64.5,43.6,4,0
3189,53.6,7.3,57.7,46.5,0,0
3190,27.3,2.5,82.4,45.7,1,0
3191,51.8,2.2,94.7,45.6,1,0
3192,70.2,2.1,94.6,28.8,3,0
3193,62.0,1.2,90.0,34.9,1,0
3194,19.3,0.7,74.0,57.6,2,0
3195,70.7,0.4,76.7,48.4,2,0
3196,81.8,41.0,85.5,40.3,2,0
3197,70.1,49.7,53.4,36.6,2,0
3198,11.4,10.8,83.0,46.2,1,0
3199,25.6,28.0,63.8,45.4,1,0
3200,91.8,23.1,89.2,54.7,0,0
3201,73.2,1.7,74.8,30.9,2,0
3202,89.9,0.3,54.0,33.5,3,1
3203,45.5,2.0,87.7,31.8,6,0
3204,31.8,7.0,71.2,26.0,2,0
3205,12.4,9.3,93.4,53.6,2,0
3206,76.6,28.1,53.6,32.6,1,0
3207,51.1,0.7,64.8,37.3,3,0
3208,84.1,17.6,90.0,35.1,2,0
3209,23.9,29.9,60.0,54.3,2,0
3210,22.0,15.8,95.5,37.1,1,0
3211,39.3,13.7,53.9,26.2,2,0
3212,45.9,0.6,74.2,48.6,0,0
3213,16.1,28.1,54.8,43.4,2,0
3214,19.0,32.0,56.6,38.6,2,0
3215,38.3,9.8,88.5,40.9,0,0
3216,38.3,0.3,59.3,34.7,2,0
3217,80.9,6.9,78.4,24.7,1,0
3218,19.2,14.0,67.3,43.0,3,0
3219,31.3,7.3,91.0,27.2,4,0
3220,91.0,15.3,57.5,55.6,2,0
3221,75.1,5.5,81.6,43.2,0,0
3222,38.0,25.7,66.8,35.6,0,0
3223,56.1,0.1,63.0,37.8,0,0
3224,86.3,27.9,76.0,36.4,1,0
3225,45.2,0.4,84.3,42.3,3,0
3226,16.2,26.0,97.3,20.7,2,0
3227,90.3,5.0,54.5,33.6,1,0
3228,55.6,8.5,62.6,35.6,0,0
3229,13.1,22.2,91.5,41.8,2,0
3230,47.9,71.1,75.3,33.8,4,0
3231,15.2,29.3,50.5,33.7,1,0
3232,91.3,11.6,69.2,45.0,4,0
3233,79.3,3.7,55.4,41.1,2,0
3234,56.9,20.2,50.5,32.6,3,0
3235,60.6,2.7,65.2,46.1,0,0
3236,68.4,4.1,78.5,46.5,1,0
3237,70.5,26.6,61.4,41.5,0,0
3238,19.6,50.4,60.1,27.5,2,0
3239,34.7,4.6,91.6,52.1,4,0
3240,13.0,10.5,86.6,40.1,0,0
3241,90.5,1.6,53.0,49.7,4,0
3242,97.6,3.9,87.5,44.2,2,0
3243,55.4,14.4,59.1,55.6,2,0
3244,37.8,2.8,84.0,29.9,2,0
3245,23.4,7.9,53.0,60.0,4,0
3246,53.3,7.3,97.3,47.0,0,0
3247,93.3,3.9,55.6,35.3,0,0
3248,45.2,6.9,51.5,39.3,4,0
3249,49.4,14.6,54.3,40.3,0,0
3250,46.7,20.3,97.9,57.7,0,0
3251,96.3,9.5,70.7,38.1,0,0
3252,89.8,23.4,81.5,38.0,1,0
3253,14.8,20.7,79.6,28.2,1,0
3254,89.4,19.7,75.1,39.1,4,0
3255,99.8,2.0,60.4,44.5,1,0
3256,44.7,47.8,51.2,31.9,2,0
3257,16.7,14.5,67.2,40.6,3,0
3258,90.0,50.3,92.2,41.3,6,0
3259,11.8,1.5,84.1,28.2,1,0
3260,27.1,10.2,62.6,34.6,0,0
3261,44.5,0.6,80.3,33.8,1,0
3262,22.3,9.8,65.8,51.5,2,0
3263,58.6,11.2,96.2,36.6,1,0
3264,51.0,4.1,82.1,38.3,0,0
3265,22.7,3.1,62.0,31.7,3,0
3266,60.0,40.9,51.6,39.4,2,0
3267,22.9,2.6,57.0,34.8,1,0
3268,85.0,27.1,86.7,33.5,1,0
3269,96.4,7.2,84.4,37.8,4,0
3270,53.8,7.3,52.1,36.4,2,0
3271,87.4,35.5,72.1,37.7,4,0
3272,25.5,74.3,82.9,43.4,0,0
3273,84.6,15.6,56.5,49.4,4,0
3274,98.1,6.2,78.3,42.8,3,0
3275,72.2,1.2,94.8,48.8,4,0
3276,46.6,5.6,91.2,25.1,3,0
3277,41.0,13.5,89.1,57.2,1,0
3278,75.4,8.8,94.0,42.1,2,0
3279,32.1,67.0,66.3,33.7,3,0
3280,87.9,4.1,69.3,41.6,3,0
3281,84.9,4.6,80.9,26.2,2,0
3282,92.5,23.0,81.0,41.7,3,0
3283,79.6,9.7,63.0,42.1,2,0
3284,28.9,2.9,93.5,36.0,0,0
3285,54.0,8.4,64.6,42.2,2,0
3286,81.4,11.0,52.5,47.6,1,0
3287,93.9,18.6,83.4,25.4,0,0
3288,55.5,1.5,92.8,33.6,3,0
3289,11.8,5.6,67.9,39.3,0,0
3290,38.5,14.1,90.0,43.6,2,0
3291,11.6,37.8,89.3,38.6,1,0
3292,77.2,2.9,62.7,57.2,3,0
3293,30.1,36.9,68.2,46.6,3,0
3294,51.9,36.2,54.0,41.2,2,0
3295,58.3,17.3,55.9,44.0,0,0
3296,43.6,9.7,96.1,25.8,2,0
3297,82.6,19.6,97.6,39.5,4,0
3298,88.6,4.5,61.5,42.2,2,0
3299,56.1,8.1,57.1,48.5,1,0
3300,87.9,3.2,81.0,37.9,1,0
3301,32.4,1.8,52.8,40.4,3,0
3302,37.5,10.0,80.9,30.5,2,0
3303,11.2,0.8,72.7,51.5,2,0
3304,95.5,12.5,92.9,44.1,2,0
3305,64.2,14.4,77.1,45.7,1,0
3306,72.2,2.1,91.2,44.1,2,0
3307,24.7,10.4,73.1,46.7,1,0
3308,14.7,9.7,69.1,50.0,1,0
3309,94.2,0.3,86.0,30.4,1,0
3310,76.6,7.9,97.8,36.3,3,0
3311,83.2,42.7,89.2,33.5,1,0
3312,58.6,11.7,87.3,36.1,2,0
3313,41.3,7.8,53.2,40.5,0,0
3314,38.5,16.8,78.8,47.5,1,0
3315,97.7,11.7,54.0,24.3,4,0
3316,68.3,20.7,87.2,46.3,4,0
3317,31.4,22.5,55.6,45.8,2,0
3318,22.2,8.0,81.4,46.5,3,0
3319,10.2,10.7,66.8,41.0,3,0
3320,21.7,7.7,84.9,28.4,3,0
3321,44.8,24.0,81.0,35.5,5,0
3322,95.2,18.4,55.9,47.5,2,0
3323,30.9,54.7,75.4,32.3,2,0
3324,20.0,44.3,75.5,35.9,1,0
3325,75.1,3.4,76.8,45.0,4,0
3326,31.1,8.2,68.8,44.7,2,0
3327,65.6,25.1,76.2,41.9,2,0
3328,88.3,5.9,70.0,29.5,3,0
3329,88.5,41.1,67.8,46.5,1,0
3330,59.7,4.6,53.9,32.5,4,0
3331,79.5,11.5,97.8,29.9,1,0
3332,85.7,14.7,64.2,42.4,2,0
3333,12.1,1.5,57.4,37.8,1,0
3334,14.4,81.8,91.0,36.1,1,0
3335,70.8,1.6,68.5,46.4,2,0
3336,43.7,13.0,97.0,25.9,3,0
3337,22.2,4.8,80.5,45.2,0,0
3338,99.6,4.3,88.6,48.5,1,0
3339,20.4,46.6,60.1,32.8,1,0
3340,35.3,4.1,56.8,51.4,2,0
3341,46.5,4.9,76.8,38.5,4,0
3342,76.9,14.1,63.5,38.0,3,0
3343,12.1,0.5,90.0,48.6,1,0
3344,39.4,31.7,92.3,42.2,0,0
3345,57.3,19.2,86.7,49.1,5,0
3346,29.0,3.4,76.2,42.3,2,0
3347,59.1,45.4,78.7,35.4,1,0
3348,98.0,2.5,76.3,36.5,2,0
3349,48.8,20.4,70.4,38.8,2,0
3350,62.6,28.1,68.9,50.5,2,0
3351,53.2,57.7,51.3,39.3,1,0
3352,74.7,17.4,60.9,35.3,3,0
3353,93.7,7.9,50.0,33.6,0,0
3354,42.1,43.4,76.7,32.8,3,0
3355,76.9,20.2,86.2,60.0,1,0
3356,23.0,14.3,82.9,24.1,1,0
3357,80.5,4.8,81.5,40.6,0,0
3358,84.1,5.5,61.9,44.4,2,0
3359,76.6,24.7,93.6,36.4,1,0
3360,56.0,17.0,86.5,48.7,5,0
3361,18.4,18.0,93.6,49.9,2,0
3362,91.2,22.1,59.8,27.9,0,0
3363,46.0,13.0,55.3,47.0,0,0
3364,81.4,94.7,54.4,36.6,1,1
3365,75.8,16.7,76.6,39.7,4,0
3366,81.8,2.8,92.6,33.2,0,0
3367,64.9,5.0,63.1,36.3,5,0
3368,19.1,9.1,95.6,32.7,1,0
3369,30.8,19.5,64.4,49.9,3,0
3370,36.8,7.3,50.7,38.6,2,0
3371,64.7,8.2,82.4,34.0,0,0
3372,90.2,54.2,65.7,41.6,1,0
3373,62.9,9.3,77.8,43.0,2,0
3374,21.1,25.2,54.2,30.6,2,0
3375,10.5,16.3,59.3,41.9,1,0
3376,43.4,6.1,64.4,30.5,3,0
3377,99.8,18.2,57.0,55.0,1,0
3378,33.1,3.6,51.2,32.2,1,0
3379,17.4,2.7,89.6,39.0,2,0
3380,95.6,12.6,96.3,51.2,2,0
3381,91.8,11.7,56.7,35.5,2,0
3382,52.5,3.7,75.3,36.8,3,0
3383,15.2,3.6,73.4,41.4,2,0
3384,92.1,33.1,55.8,50.9,2,1
3385,59.9,6.4,83.9,41.6,0,0
3386,21.8,7.6,84.2,40.0,0,0
3387,54.6,0.7,62.8,52.6,0,0
3388,24.7,1.1,60.3,36.3,1,0
3389,37.7,19.4,64.7,31.1,1,0
3390,69.2,10.0,67.0,32.7,1,0
3391,30.7,1.5,77.6,26.2,0,0
3392,32.1,4.9,76.0,34.1,2,0
3393,39.5,32.6,81.3,40.1,2,0
3394,98.6,5.9,83.7,38.1,4,0
3395,24.8,44.0,70.8,54.2,1,0
3396,89.3,0.2,81.3,31.1,2,0
3397,76.1,11.1,70.9,39.2,1,0
3398,88.9,25.3,64.4,52.2,0,0
3399,33.0,18.2,54.8,28.3,1,0
3400,65.7,44.9,65.9,33.2,2,0
3401,25.5,7.3,82.0,30.3,4,0
3402,48.2,0.1,91.9,41.9,0,0
3403,24.4,1.0,93.9,36.6,2,0
3404,70.1,4.6,59.2,46.0,2,0
3405,50.8,13.2,78.6,41.2,3,0
3406,63.0,3.1,73.1,45.2,1,0
3407,52.7,4.2,51.3,42.1,1,0
3408,69.5,7.4,73.5,36.4,1,0
3409,66.9,34.4,82.9,35.7,1,0
3410,17.4,1.4,59.4,38.0,5,0
3411,35.3,63.0,60.2,46.7,3,0
3412,80.0,1.4,97.0,37.5,1,0
3413,85.0,12.0,94.1,35.0,2,0
3414,81.1,33.6,63.9,37.4,2,0
3415,48.3,59.8,67.1,39.1,2,0
3416,98.8,8.4,56.3,39.6,3,0
3417,90.2,5.2,58.9,35.4,2,1
3418,57.8,34.7,91.6,51.6,4,0
3419,83.6,12.9,72.4,31.5,2,0
3420,36.9,0.5,67.5,44.8,2,0
3421,12.0,10.5,54.3,33.6,3,0
3422,82.7,8.5,80.6,36.8,3,0
3423,79.4,10.0,87.0,34.7,1,0
3424,53.9,15.1,51.9,30.2,2,0
3425,68.7,3.9,53.8,40.4,2,0
3426,63.7,0.3,51.7,34.6,5,0
3427,41.0,12.2,77.9,41.0,3,0
3428,87.3,2.2,59.6,38.3,0,0
3429,28.3,31.3,93.0,37.7,4,0
3430,12.8,39.3,93.6,36.1,1,0
3431,95.3,15.0,88.2,60.0,3,0
3432,56.9,45.5,73.3,33.4,2,0
3433,66.2,11.6,92.6,47.4,4,0
3434,18.2,67.1,64.6,40.3,4,0
3435,46.9,27.3,66.3,27.2,3,0
3436,82.1,2.3,73.7,39.9,2,0
3437,88.4,40.9,74.7,42.0,1,0
3438,74.2,18.0,66.2,36.7,2,0
3439,91.3,4.8,92.9,34.1,1,0
3440,85.9,28.9,91.7,44.6,0,0
3441,45.4,1.6,87.4,36.5,0,0
3442,17.2,3.0,77.9,39.6,2,0
3443,72.9,3.4,77.3,35.6,0,0
3444,59.5,4.5,75.8,51.4,2,0
3445,83.0,3.2,68.9,30.2,0,0
3446,94.1,26.2,53.4,26.1,5,0
3447,47.3,33.6,68.1,42.6,3,0
3448,15.9,4.7,69.1,47.2,2,0
3449,15.7,8.8,66.0,36.5,0,0
3450,54.5,5.0,75.1,37.8,2,0
3451,32.4,2.6,64.1,42.4,2,0
3452,56.0,6.6,51.7,40.1,2,0
3453,14.4,3.3,53.7,43.8,3,0
3454,28.1,32.5,82.8,47.2,4,0
3455,99.7,3.7,92.0,25.7,0,0
3456,76.9,12.5,67.8,46.9,2,0
3457,20.0,28.4,54.8,43.3,2,0
3458,32.2,2.7,59.9,35.2,0,0
3459,47.3,5.9,82.2,35.5,3,0
3460,20.8,33.6,85.8,36.8,3,0
3461,77.0,33.2,63.6,27.0,1,0
3462,96.6,18.5,70.0,46.8,2,0
3463,13.1,8.9,92.5,45.9,3,0
3464,63.9,3.4,60.5,44.9,3,0
3465,64.7,9.4,62.3,53.1,0,0
3466,83.6,12.4,80.5,20.2,1,0
3467,37.3,7.0,88.1,54.7,0,0
3468,16.2,30.7,69.0,34.6,0,0
3469,83.5,0.1,71.2,50.2,3,0
3470,57.8,0.7,75.2,23.8,3,0
3471,72.9,25.6,77.7,47.1,2,0
3472,54.3,7.6,54.6,53.6,0,0
3473,20.5,12.9,68.6,47.8,0,0
3474,86.4,1.6,92.6,38.0,3,0
3475,70.3,1.2,63.8,35.6,1,0
3476,95.9,1.2,84.8,32.3,3,0
3477,66.3,37.6,80.5,42.5,3,0
3478,67.8,1.6,94.7,40.9,2,0
3479,56.4,15.0,71.7,38.4,3,0
3480,30.1,7.3,68.7,60.0,3,0
3481,24.4,4.8,53.6,54.3,2,0
3482,73.7,72.6,86.0,39.2,4,0
3483,73.4,7.7,89.8,52.1,0,0
3484,42.9,11.3,96.0,43.4,0,0
3485,44.0,0.1,96.0,40.6,3,0
3486,89.8,6.7,62.7,31.5,3,0
3487,16.5,1.1,51.9,33.7,1,0
3488,83.0,33.7,95.1,31.5,2,0
3489,49.0,4.6,78.3,53.6,2,0
3490,16.1,1.4,67.2,38.1,0,0
3491,17.0,14.9,61.0,44.9,1,0
3492,41.2,1.5,71.8,38.7,2,0
3493,48.7,1.8,82.9,30.3,0,0
3494,28.4,1.2,85.0,39.7,0,0
3495,15.8,38.5,74.2,35.5,3,0
3496,66.8,12.6,94.9,28.5,1,0
3497,83.9,3.7,86.5,45.3,0,0
3498,78.1,30.8,89.3,36.7,0,0
3499,29.8,3.7,68.9,38.7,2,0
3500,42.8,10.7,67.3,51.6,2,0
3501,82.8,17.2,61.7,37.5,5,0
3502,22.6,4.4,70.8,36.0,4,0
3503,41.8,28.6,66.6,45.0,0,0
3504,41.5,4.9,94.9,31.8,3,0
3505,19.4,23.7,69.9,48.7,5,0
3506,20.5,32.4,86.3,28.5,1,0
3507,49.8,21.2,60.7,39.1,3,0
3508,31.8,36.7,60.6,45.5,1,0
3509,91.9,10.0,65.4,41.5,1,1
3510,12.7,31.0,85.6,53.1,6,0
3511,51.0,1.7,74.5,49.1,4,0
3512,69.5,19.1,56.7,60.0,2,0
3513,68.0,11.2,70.2,51.6,2,0
3514,65.8,18.6,76.8,54.3,0,0
3515,47.3,3.7,71.2,38.2,1,0
3516,21.6,16.7,95.9,50.3,1,0
3517,27.9,6.0,74.4,45.0,1,0
3518,90.8,5.5,71.9,29.3,2,0
3519,26.3,33.0,65.3,28.5,1,0
3520,50.1,25.3,60.4,31.9,3,1
3521,65.9,3.6,60.9,21.2,2,0
3522,44.9,18.3,81.5,42.4,3,0
3523,88.3,1.8,81.9,48.6,0,0
3524,60.6,4.3,75.5,33.6,1,0
3525,68.3,14.3,62.4,42.3,0,0
3526,55.3,2.2,53.5,52.9,1,0
3527,49.5,8.8,82.6,30.7,0,0
3528,28.9,27.6,72.2,45.6,5,0
3529,56.7,0.2,51.9,35.6,1,0
3530,97.7,23.2,53.6,29.6,2,0
3531,93.5,7.1,75.6,47.0,2,0
3532,44.6,2.4,71.7,48.6,5,0
3533,20.7,4.4,68.3,46.2,2,0
3534,25.4,6.1,79.5,38.4,5,0
3535,39.0,5.7,97.8,39.3,3,0
3536,57.6,9.2,96.2,25.6,6,0
3537,20.9,1.4,95.8,57.4,3,0
3538,92.4,1.8,77.3,33.1,2,0
3539,11.8,19.3,89.7,37.2,2,0
3540,60.1,3.1,74.7,57.1,0,0
3541,49.8,23.1,60.9,38.6,1,0
3542,55.6,0.5,61.8,35.4,0,0
3543,21.2,14.1,97.0,37.3,1,0
3544,99.2,2.6,90.5,30.5,0,0
3545,62.1,1.6,91.2,29.4,1,0
3546,95.3,3.9,69.2,47.6,2,0
3547,11.6,21.6,66.1,44.5,2,0
3548,99.1,0.7,80.6,35.4,2,0
3549,21.4,39.3,92.2,30.4,7,0
3550,72.9,33.4,52.5,48.0,0,0
3551,97.7,33.6,81.0,35.5,3,1
3552,72.3,4.3,51.8,49.0,2,0
3553,43.8,0.3,88.6,30.1,2,0
3554,74.4,44.9,57.7,39.4,0,0
3555,26.4,5.1,54.9,52.7,1,0
3556,44.6,22.0,66.5,32.1,3,0
3557,70.4,3.4,69.2,46.7,3,0
3558,26.8,13.4,97.7,35.0,3,0
3559,58.0,20.8,64.1,49.8,4,0
3560,37.7,5.8,75.2,41.8,4,0
3561,72.5,37.3,75.0,38.6,5,0
3562,100.0,15.4,63.3,40.4,0,0
3563,50.1,3.7,77.0,43.5,3,0
3564,94.1,26.6,70.8,52.2,0,0
3565,89.9,21.4,95.5,37.9,1,0
3566,73.3,10.5,62.6,37.1,1,0
3567,98.8,2.7,56.6,35.3,4,0
3568,35.4,22.8,67.2,30.0,1,0
3569,33.8,9.3,78.0,44.2,3,0
3570,56.7,5.7,56.3,30.9,1,0
3571,17.2,2.5,76.6,40.9,1,0
3572,95.7,6.7,52.4,29.3,3,0
3573,96.7,32.4,87.9,22.6,4,0
3574,78.4,36.1,51.0,54.1,1,0
3575,82.1,13.8,93.7,37.2,2,0
3576,63.7,24.0,88.5,45.1,1,0
3577,22.4,28.1,66.1,36.9,2,0
3578,18.4,10.7,62.7,21.5,1,0
3579,59.7,28.2,63.5,52.0,0,0
3580,99.9,2.0,72.1,47.9,3,0
3581,80.9,6.9,64.5,40.1,0,0
3582,75.2,5.0,67.8,44.7,1,0
3583,85.2,50.0,73.7,44.7,1,0
3584,60.7,12.4,85.3,37.7,2,0
3585,46.5,21.0,72.7,45.8,2,0
3586,39.1,14.8,77.0,47.2,2,0
3587,57.7,3.8,78.4,36.2,1,0
3588,73.0,29.0,95.3,42.3,0,0
3589,38.6,0.8,75.8,42.2,5,0
3590,84.9,6.2,54.1,36.8,3,0
3591,56.6,8.8,90.8,40.4,3,0
3592,15.6,62.7,71.3,32.3,2,0
3593,74.5,15.3,58.9,37.3,1,0
3594,92.6,1.6,81.5,34.6,1,0
3595,19.9,6.8,61.2,44.2,2,0
3596,82.4,25.4,79.5,33.4,1,0
3597,95.8,14.5,55.3,35.0,1,1
3598,83.1,20.8,89.6,35.4,1,0
3599,25.0,0.1,81.3,31.8,1,0
3600,23.4,5.8,52.2,32.7,1,0
3601,27.3,11.0,65.5,30.6,2,0
3602,27.3,1.3,76.5,44.2,1,0
3603,93.2,52.3,90.8,31.9,3,0
3604,98.2,5.9,91.1,45.2,5,0
3605,94.0,18.1,87.2,49.2,3,0
3606,68.3,7.6,53.0,39.8,0,0
3607,24.7,5.1,52.4,24.3,4,0
3608,44.2,1.9,90.8,27.5,2,0
3609,44.2,17.2,89.5,34.4,2,0
3610,91.1,0.7,80.4,34.0,1,0
3611,69.1,7.9,71.9,46.1,1,0
3612,40.1,10.0,70.2,30.7,3,0
3613,15.5,15.5,50.1,34.5,1,0
3614,14.5,1.7,90.6,50.4,1,0
3615,48.1,16.9,86.7,44.4,1,0
3616,95.0,11.7,90.9,35.4,6,0
3617,14.7,19.4,70.1,37.1,1,0
3618,44.0,3.1,66.9,22.7,1,0
3619,23.3,14.3,80.8,45.4,3,0
3620,42.1,8.4,58.5,32.8,4,0
3621,83.0,0.4,59.0,32.2,0,0
3622,37.4,11.7,80.4,35.3,2,0
3623,10.3,11.8,73.8,27.7,1,0
3624,33.3,1.0,96.3,39.8,3,0
3625,37.3,7.7,63.1,45.4,5,0
3626,61.3,4.0,60.9,45.4,1,0
3627,98.4,14.1,65.7,52.6,1,0
3628,14.5,1.9,85.1,45.5,1,0
3629,98.8,8.6,75.1,38.1,0,0
3630,60.6,14.0,57.1,28.5,1,0
3631,94.8,33.6,86.9,41.0,1,0
3632,69.6,41.8,62.2,43.5,2,0
3633,84.6,29.3,84.6,48.8,2,0
3634,37.6,1.5,94.8,54.7,5,0
3635,89.2,8.9,65.8,40.8,0,0
3636,84.3,0.4,84.0,44.1,6,0
3637,10.8,4.8,90.5,27.1,1,0
3638,19.9,12.0,95.6,38.8,1,0
3639,76.3,16.9,52.6,36.4,1,0
3640,95.0,2.6,66.6,35.1,1,0
